Unnamed: 0,text,label,conf_pos,conf_neg
620,rt mention_ cheer shame gopdeb trump respond megyn kelli 's question misogyni uo misogyni url_,0,0.31520000000000004,0.6848
621,gopdeb num second url_,0,0.3491,0.6509
622,mention_ magnific first gopdeb support ted cruz potu would support run mate potu honesti,1,0.645,0.355
623,rt mention_ rubio 's ear get bigger debat gopdeb,0,0.34940000000000004,0.6506
624,would realli let mother die rather abort serious ask presidenti hope num4 gopdeb,0,0.0,1.0
625,.mention_ say gop bash .mention_ not campaign platform gopdeb,0,0.0,1.0
626,mention_ gopdeb fox made mention_ play women victim not profession rage b night,0,0.0,1.0
627,earlynum4 polit theater w/ billionair bush gore corrupt polit gopdeb trump buy 'em,0,0.3617,0.6383
628,rt mention_ everybodi wan na jesu freak till time feed poor gopdeb,0,0.33330000000000004,0.6667
630,rt mention_ listen donald trumpnum4 get impress could start fight empti room gopdeb,0,0.34440000000000004,0.6556
631,rt mention_ miss day conserv want mention_ presidenti candid know conserv ... trump gopdebu_,0,0.0,1.0
632,rt mention_ someon pleas tell megyn not kellyfil gopdeb,0,0.0,1.0
633,hate miss gopdeb last night mention_ high light point _u_uanum2_uau,1,0.6785,0.3215
634,fuck last one done gopdeb chrischristi url_,0,0.3338,0.6662
635,rt mention_ megyn kelli trump uih canuat keep go everyon attack u ye ms. iuam offend feminist gou_,0,0.3721,0.6279
636,beeteedub play 'lesser-of-num2-evil parti ... perhap need new parti p2 tcot gopdeb,0,0.0,1.0
637,two debat one winner carli url_ carlynum4 gopdeb,1,0.65,0.35
638,rt mention_ john kasich rino gopdeb,0,0.3376,0.6624
639,rt mention_ glad not swimsuit round gopdeb url_,0,0.3369,0.6631
640,petit exclud megyn kelli host futur fox news debat url_ mention_ gopdeb debat megynkelli gop,0,0.3299,0.6701
641,not debat like found father url_ gopdeb lnyhbt tlot tcot p2,0,0.33330000000000004,0.6667
642,rt mention_ want lead countri want make decis behalf open caseu_,0,0.0,1.0
643,rt mention_ scott walker danger deep world comfort seem danger gopdeb,0,0.0,1.0
644,let not pretend bar potu high somewher sh*t syphili gopdeb tcot,0,0.3653,0.6347
645,s/o gop proud defeat teacher union even though want higher wage gopdeb,0,0.32330000000000003,0.6767
646,rt mention_ mention_ point out gopdeb huge audienc poc readi learn learn mostli scari u_,0,0.0,1.0
647,rt mention_ pundit incens mention_ abort question mention_ gopdeb url_,0,0.3409,0.6591
648,not give fli fuck hollywood celeb think last night 's gopdeb know want win alreadi f-them,0,0.0,1.0
649,rt mention_ mention_ mention_ prove mention_ point bad journalist gopdeb not evu_,0,0.0,1.0
650,rt mention_ realli peopl seem upset mention_ mention_ fox peopl back trump gopdeb,0,0.3398,0.6602
651,mention_ half republican base dementia probabl found rivet not confus tv w/the toaster gopdeb,0,0.0,1.0
652,rt mention_ elect better futur not past gopdeb,0,0.3286,0.6714
653,not agre mention_ no mean bimbo donaldtrump woman find trump 's comment disgust gopdeb,0,0.0,1.0
654,rt mention_ christi come across bulli bulli remind hurt peopl best interest gopu_,0,0.32930000000000004,0.6707
655,chri christi tri wrap num/num2 giuliani-styl gopdeb lie twice url_,0,0.0,1.0
656,rt mention_ itua embarrass brilliant stun woman like megyn kelli use sjw feminist propaganda attack republican gopdebu_,0,0.0,1.0
657,rt mention_ debat num candid not candid moder moder time keeper onlynumu_,0,0.3636,0.6364
658,gopdeb politician stick old topic pro-lif pro-choic gay marriag let go..thes person choic,0,0.33330000000000004,0.6667
659,mean matter question unfair not bother answer anyway mention_ gopdeb,0,0.0,1.0
660,rt mention_ go carly_uo go carly_uo go carly_uo mention_ carlynum4 gopdeb mention_ mention_ url_,1,0.6848,0.31520000000000004
661,rt mention_ mistak think gopdeb would fun see deep sick us conservat becom bastard spawn mention_ vu_,0,0.0,1.0
662,gopdeb interest watch candid good point economi chang num2 yr,1,1.0,0.0
663,debat preform kasich a- rubio a- carson b+ christi b+ trump b bush b cruz b- huckabe b- paul c+ walker c gopdeb kasich rubio,1,0.6679,0.33209999999999995
665,gopdeb mention_ still num twitter loos ground url_ url_,0,0.33330000000000004,0.6667
666,rt mention_ militari reason fuck shit gopdeb,0,0.33330000000000004,0.6667
667,rt mention_ jeb bush refer vito corleon alway thought fredo gopdeb,0,0.0,1.0
668,rt mention_ new favorit gif perfect gopdeb url_,0,0.0,1.0
669,rt mention_ mention_ censor take candid actual word post kkkorgop gopdeb url_,0,0.0,1.0
670,rt mention_ foxnew use crazi mention_ stir drama pot unprofession mention_ gopdeb mention_ mention_,0,0.0,1.0
671,rt mention_ uimr trump next question pleas explain pathet take stone cold stunneru gopdeb httu_,0,0.3103,0.6897
672,rt mention_ way mention_ ever treat fairli media gopdeb url_,0,0.0,1.0
673,mention_ hire actor announc mani pay click mention_ survey gopdeb trump,0,0.0,1.0
674,rt mention_ ye madam mention_ mention_ mention_ megyn disappoint gopdeb _uanum2_uau,0,0.0,1.0
675,rt mention_ not donald trump dear middl class gopdeb,0,0.0,1.0
676,gopdeb trump trump trump mention_ biggest loser url_ via mention_,0,0.0,1.0
677,want point one time real question real presidenti debat god say gopdeb,0,0.0,1.0
678,rt mention_ marco rubio constitut right choos 'egregi flaw decis url_ gopdeb url_,0,0.0,1.0
679,scott walker 's wisconsin see fastest shrink middl class america url_ gopdeb votersfirst trumpnum4,1,0.6279,0.3721
680,support not seem care corrupt politician call stupid gopdeb url_,0,0.0,1.0
681,gopdeb carli fiorina call hillari liar 3x mention_ not num minut later say never liar,0,0.35960000000000003,0.6404
682,know audienc erupt last night mention_ rosi line que could want guy prez gopdeb,0,0.0,1.0
683,winner gopdeb sen. mention_ former mention_ ceo mention_ far best republican presidenti candid url_,1,1.0,0.0
685,'polit correct vile term peopl invok slur coward gopdeb url_,0,0.3548,0.6452
686,establish gopdeb afraid someon will tell truth would shake dc url_,0,0.34830000000000005,0.6517
687,rt mention_ knew war iraq bad idea like knew let blind guy cut rand paul 's hair bad idea gopu_,0,0.3064,0.6936
688,yay social issu next gopdeb,1,0.6778,0.32220000000000004
689,rt mention_ democrat say hail hitleri socialist deathbydemocrat electionnum4 stophillari gopdeb nazi liberallog url_,0,0.3721,0.6279
690,rt mention_ hop fb saw friend recap gopdeb ... win url_,0,0.29790000000000005,0.7021
691,rt mention_ shocked* hour gopdeb no qs polic brutal blacklivesmatt u_,0,0.3219,0.6781
692,mayb tweet not game know let us spell contest profanity..u win gopdeb url_,0,0.0,1.0
693,rt mention_ gopdeb takeaway uo presenc matter see presenc blend believ articul integr w/ edgu_,0,0.35050000000000003,0.6495
694,rt mention_ gopdeb donald trump bruce wayn would turn parent live,0,0.0,1.0
696,rt mention_ compil chart base poll rank versu time allot speak gopdeb walker paul rob url_,0,0.3368,0.6632
697,american women take note mention_ justifi piggish attack women gopdeb not num man stage call out,0,0.3188,0.6812
698,rt mention_ hate abort not defund plan parenthood surefir way increas abortionu_,0,0.3736,0.6264
699,rt mention_ mention_ spank boy tonight not even radar gopdeb,1,0.6457,0.35429999999999995
700,jeb look like beavi smile gopdeb,0,0.34519999999999995,0.6548
701,need comedi show gopdeb meanwhil macdeb kinda snore _u sorri canada url_,0,0.35129999999999995,0.6487
702,rt mention_ remind famili import republican num4 candid not gay famili url_ gopdeb htu_,0,0.3678,0.6322
703,not debat like found father less like game show url_ gopdeb,0,0.3218,0.6782
704,mention_ mention_ man not say one intellig thing mean ... none berniesand gopdeb feelthebern,0,0.0,1.0
705,seriou gopdeb hangov today,0,0.0,1.0
706,rt mention_ num scariest bug not mean gop candid rimshot url_ gopdeb blog writerslif url_,0,0.0,1.0
708,thought mention_ awesom job gopdeb person,1,1.0,0.0
709,mention_ u disappoint last night 's gopdeb u ask mention_ q 's pertin num duti presid,0,0.3618,0.6382
710,rt mention_ everi time bell ring rand paul 's littl poodl ear keep perk gopdeb,0,0.33509999999999995,0.6649
712,rt mention_ rand paul 's haircut realli distract almost yell rand get leash time walk gopdeb,0,0.3304,0.6696
713,tire shill media hillari henceforth known shillari gopdeb,0,0.0,1.0
714,rt mention_ ben carson god 's pretti fair guy guess never read bibl job pharaoh shebear gopdeb,0,0.3043,0.6957
715,rt mention_ cheap tactic rand paul get haircut poodl distract gopdeb,0,0.0,1.0
716,john kasich seem like decent guy piti republican gopdeb,0,0.31599999999999995,0.684
717,rt mention_ cruz 's line campaignconserv cut num core issu gop also shortcom gopdeb httu_,1,0.6889,0.31110000000000004
718,rt mention_ offici photo big foxnew gopdeb last night url_,0,0.0,1.0
719,last night 's gopdeb prove everyth alreadi knew white patriarch elitist homophob parti gop,0,0.0,1.0
720,trump no integr no charact no principl proud mention_ agre gopdeb trump,0,0.0,1.0
721,rt mention_ also funni constitut love republican structur violat constitut bring religion polit gu_,0,0.0,1.0
722,blowtorch ir like sound criminalabusesnowpoised2policeourhealthcar go rick gopdeb url_,0,0.3721,0.6279
723,gopdeb fix get-gonumfirst off question pledg support address directli num mention_,0,0.3246,0.6754
724,mention_ excel job last night gopdeb class act around proud republican candid bencarson,1,1.0,0.0
725,rt mention_ lookup misogynist spike mention_ url_ trump women gopdeb url_,0,0.3258,0.6742
726,god not speak looney tune real question gopdeb url_,0,0.0,1.0
727,rt mention_ .mention_ go make american centuri got empow small busi thank question u_,1,0.6582,0.3418
728,rt mention_ god name 'bruce springsteen go listen 'jungleland get fuck clue -- christi gopdeb,0,0.0,1.0
730,republican hate gun-fre zone held gopdeb gun-fre zone url_,0,0.3468,0.6532
731,rt mention_ polit nonsens last night gopdeb see url_ site u_ url_,0,0.0,1.0
732,rt uimention_ gopdeb still clown show glad head clown trump help destroy gop url_,0,0.0,1.0
733,must admit mention_ throw shade like rhoa lol _ua_ua_ua gopdeb url_,0,0.2944,0.7056
734,look forward listen mention_ news roundup morn could not look away gopdeb url_,1,0.7033,0.2967
735,rt mention_ differ not polit correct massiv jerk mr. trump gopdeb,0,0.0,1.0
736,thought perri fiorina must replac paul kasich top ten jindal need step replac christi gopdeb,0,0.0,1.0
737,rt mention_ nomine parti futur gopdeb,1,0.6753,0.3247
738,mention_ best answer night respons immigr not stupid side want gopdeb,1,0.643,0.35700000000000004
739,interest gopdeb analysi mention_ clearli excel conserv leader need go mention_ tcot url_,1,1.0,0.0
740,mention_ sorri downfal trump last night debat greatli exagger gopdeb,0,0.0,1.0
741,moder mention_ 'rip iran deal day num walker rememb tie yellow ribbon tree gopdeb,0,0.31820000000000004,0.6818
742,rt mention_ tell us god speak you.. happen real life gopdeb,0,0.3229,0.6771
743,rt mention_ snl not big enough cast spoof gopdeb,0,0.0,1.0
744,rt mention_ huckabe militari kill peopl break thing behalf militari famili ... f gopdeb,0,0.30489999999999995,0.6951
745,mention_ arrog gopdeb iuav use law countri advantag notthatguy url_,0,0.3347,0.6653
746,real scari liber allow num walk around commit horrif crime against human gopdeb plannedbutcherhood,0,0.0,1.0
747,would like thank num candid gopdeb took trump task tri fatsham mention_ not ...,0,0.358,0.642
748,got ta love mention_ gopdeb,1,0.7111,0.28890000000000005
749,mention_ great battl last night premier teenag athlet gopdeb url_,0,0.3085,0.6915
750,.mention_ replac mention_ mention_ futur debat maccallum much better job earli debat gopdeb,0,0.33,0.67
751,donald trump democrat spi url_ mention_ mention_ trump donaldtrump hillarynum4 gopdeb,0,0.0,1.0
753,gopdeb old white rich conserv dude parad childhood nightmar mine,0,0.0,1.0
754,.mention_ mention_ not forget vote especislli go independ lulz huckster rnc gop gopdeb,1,0.6542,0.3458
755,recap gopdeb tenmen want make choic women goptbt url_,0,0.2935,0.7065
756,rt mention_ not made hillari clinton go wed also made best man gopdeb,0,0.3371,0.6629
757,rand paul could drop out top num2 w dread petul debat fiorina move gopdeb tcot,0,0.0,1.0
760,rt mention_ lol rt mention_ watch gopdeb like ... url_,0,0.0,1.0
761,rt mention_ thought gopdeb url_,0,0.29610000000000003,0.7039
762,rt mention_ love mention_ die tonight gopdeb foxnew trumpcruznum4 makeamericagreatagain,0,0.0,1.0
763,execut experi matter gopdeb ccot gop teaparti imwithhuck tcot thnum4 renewu wakeupamerica url_,1,1.0,0.0
764,trump not realiz complet joke feel though would caught onto gopdeb,0,0.0,1.0
766,isi islam extrem doze off spoke right wing christian extrem plagu countri gopdeb,0,0.0,1.0
767,rt mention_ teammarco understand immigr better anyon stage gopdeb url_,1,1.0,0.0
769,earn jeb jeb go earn nomin mention_ url_ gopdeb,0,0.3607,0.6393
770,va. gop leader prais debat perform trump 's not much url_ electionnum4 gopdeb,0,0.3208,0.6792
771,rt mention_ unit state america not divid state america -mention_ gopdeb url_,1,0.6629,0.3371
773,rt mention_ mike huckabe broken gopdeb,0,0.0,1.0
774,rt mention_ fyi real terror donald trump 's hair gopdeb,0,0.0,1.0
775,mention_ mention_ pretti much donor let us make big deal trump said fat pig gopdeb pc,0,0.34830000000000005,0.6517
776,rt mention_ motiv guy realli realli want get elect get hand kind money gopdeb url_,0,0.0,1.0
777,rt uimention_ gopdeb still clown show glad head clown trump help destroy gop url_,0,0.31820000000000004,0.6818
778,would love num see debat fact checker u make like num fals statement u disqualifi debat gopdeb,0,0.32220000000000004,0.6778
780,watch gopdeb pl not judg educ stuff prez debat class tbh romney prev yr disappoint,0,0.3371,0.6629
781,rt mention_ gopdeb like jacknicholson drive fellow patient around one flew cuckoo nest url_,0,0.3226,0.6774
782,rt mention_ visual gopdeb could use danc imho cartoon roundup tweet draw url_,0,0.0,1.0
783,rt mention_ lindsey graham never met war afraid send kid gopdeb,0,0.3723,0.6277
784,mention_ hear isaid tv interview gopdeb call dog ... ruff ruff_u url_,0,0.0,1.0
785,rt mention_ agre none guy ever presid add name _au url_ gopdeb url_,0,0.3407,0.6593
786,not catch full gopdeb last night scott 's best line num2 second walkernum2 url_,1,1.0,0.0
787,peopl realli need research carli fiorina extrem impress gopdeb yesterday mention_,1,1.0,0.0
788,rt mention_ gopdeb megynkelli media whore,0,0.34519999999999995,0.6548
789,rt mention_ hey mention_ not deflateg bigger talk point last night make think whole debat sham gopdebau_,0,0.3542,0.6458
790,not much fact check gopdeb accept republican lie everyth posttruthsocieti,0,0.0,1.0
791,rt mention_ thought fought revolut against quarter troop wartim gopdeb,0,0.34019999999999995,0.6598
792,rt mention_ hillari got num2 mention gopdeb middl class got num realli would talk not,0,0.0,1.0
793,rt mention_ bruh rt mention_ pro-lif republican like gopdeb url_,0,0.0,1.0
794,rt mention_ think least num person mention_ shld 've replac mention_ even gopdeb stage _u tcot url_,0,0.0,1.0
795,rt mention_ friendli remind focu group not poll gopdeb url_,0,0.3267,0.6733
796,moment thing got realli weird ... gopdeb url_,0,0.31520000000000004,0.6848
797,.mention_ share post call megyn kelli 'bimbo follow republican debat mrctv url_ u_ gopdeb,0,0.3933,0.6067
799,rather factcheck gopdeb much easier tell us got anyth right mention_ url_,0,0.3556,0.6444
800,feel like throw carson scrap ask real question find out polici gopdeb,0,0.0,1.0
801,mention_ jed rubio no thank mention_ mention_ gopdeb,0,0.3214,0.6786
802,rt mention_ listen american peopl long not immigr black latino lgbtq women gopdeb kkkou_,0,0.34340000000000004,0.6566
803,rt mention_ foxnew sandiego mention_ clearli won gopdeb cc mention_ mention_ url_,1,0.7154,0.2846
804,rt mention_ guess lesson watch gopdeb prepar pay price,0,0.3804,0.6196
805,second break mention_ gopdeb bingo six empti space left url_,0,0.3637,0.6363
806,overal disappoint gopdeb trump entertain carson kill spoke least im not impress answer,0,0.3448,0.6552
807,rt mention_ mention_ watch gopdeb got good laugh uniteblu libcrib tyt tcot topprog p2 tntweeter url_,0,0.0,1.0
808,rt mention_ abl call women pig whore take america back gopdeb,0,0.3406,0.6594
809,rt mention_ best mention_ line gopdeb fight defend liberti famili know like lose httu_,1,1.0,0.0
810,rt mention_ multipl shot scott walker nod behind ben carson one best part gopdeb real strength u_,1,0.6782,0.3218
811,mention_ thought fabul job gopdeb debat democrat,1,1.0,0.0
812,rt mention_ fortun 'straight outta compton commerci spent time civil right issu time gopdu_,0,0.0,1.0
813,rt mention_ cruz great night hanniti gopdeb,1,1.0,0.0
814,trump num compani went bankrupt want fix unum debt gopdeb,0,0.32609999999999995,0.6739
815,fox news not work republican parti republican parti work fox news -- david frum gopdeb,0,0.0,1.0
816,rt mention_ nyer work hard replac mention_ chuck schumer vote against iran nuclear deal url_ irandeau_,0,0.3218,0.6782
817,rt mention_ mom submit question gopdeb sadli got no answer url_,0,0.34119999999999995,0.6588
818,candid went mention_ num2 time gopdebate-but remain silent issu affect us url_,0,0.0,1.0
819,rt mention_ wishfulthink gopdeb show quit plainli not prepar men +num woman num lead nation url_,0,0.0,1.0
820,rt mention_ not believ peopl write real articl won gopdeb *all* lost gopdeb,0,0.0,1.0
821,rt mention_ fox news keep hammer accord plan great carli fiorina last nightuobut not rememb word said gu_,0,0.0,1.0
823,rt mention_ .mention_ result candid gopdeb makeamericagreatagain trumpnum4 kellyfail url_,1,0.7173,0.28269999999999995
824,rt mention_ militari not social experi job kill peopl break thing -huckabe gopdeb,0,0.0,1.0
826,rt mention_ god go like co-presid someth gopdeb,0,0.3226,0.6774
827,winner loser mention_ round-up gopdebate- url_ url_,1,0.6484,0.3516
828,gopdeb megyn kelli a+ rubio fiorina christi a- bush b+ perri b+ kasich b walker b cruz c carson c jindal c paul d- trump f rest _u,1,1.0,0.0
829,mention_ mention_ u look gopdeb ask given num/num time 1on1 debat would b impress mention_ far,1,1.0,0.0
830,guess lesson watch gopdeb prepar pay price,0,0.0,1.0
831,rt mention_ frustrat watch gopdeb woman url_,0,0.0,1.0
832,rt mention_ ask scott walker disenfranchis hundr thousand peopl voter id law gopdeb debatewithbeu_,0,0.3378,0.6622
833,rt mention_ gop land year num4 gopdeb,0,0.3220000000000001,0.6779999999999999
834,rt mention_ num4-num4 donald trump democrat assum confus thought democrat still support slavu_,0,0.0,1.0
835,biggest issu last night 's gopdeb lack leadership check out comment url_ url_,0,0.0,1.0
836,llamanum4 run away gop candid gopdeb url_,0,0.3407,0.6593
838,rt mention_ watch gopdeb check out kkkorgop url_ url_,0,0.0,1.0
839,rt mention_ blacklivesmatt receiv num2 second gopdeb speak volum,0,0.3043,0.6957
840,rt mention_ gopdeb q would realli let mother die rather abort scott walker straight-fac pro-life.u_,0,0.0,1.0
841,rt mention_ socialmedia foxnew gopdeb futur jebbush marcorubio scottwalk realbencarson johnkasich chriu_,1,0.6705,0.3295
842,bingo gopdeb kochbroth puppet wine dine last weekenda plan shame makeamericagreatagain url_,0,0.0,1.0
843,rt mention_ let us imagin obama ate babi not question let us imagin gopdeb,0,0.0,1.0
844,trump/carson ticket would win landslid ... mention_ mention_ mention_ republican potu trumpnum4 gopdeb trump,1,0.6458,0.3542
845,trump rino gopdeb url_,0,0.0,1.0
846,mention_ saint genesiu rome patron saint comedian gopdeb url_,0,0.33609999999999995,0.6639
847,rt mention_ weird gop candid not want talk billionair fund campaign url_ gu_,0,0.0,1.0
849,regardless won gopdeb clear women 's right lost standwithpp prochoic url_,0,0.33030000000000004,0.6697
850,remind marco rubio abandon immigrationreform could run presid url_ gopdeb url_,0,0.3371,0.6629
851,rt mention_ num name trend gopdeb carlyfiorina tedcruz winner round num,1,0.6667,0.33330000000000004
852,winner last night 's debat mention_ loser women men end oval offic gopdeb,0,0.0,1.0
853,rt mention_ hand hillari dem nod earnthisdamnvoteorlos gopdeb,0,0.3085,0.6915
854,hey mention_ not deflateg bigger talk point last night make think whole debat sham gopdeb hailsatan,0,0.0,1.0
855,gopdeb w/ mention_ deliv highest rate histori presidenti debat trumpnum4 url_,1,1.0,0.0
856,frustrat watch gopdeb woman url_ via mention_,0,0.0,1.0
857,rt mention_ ... say regret babi kind read gopdeb tcot prolif url_,0,0.33330000000000004,0.6667
858,rt mention_ islam not izlam muslim not mozlem get right gopdeb,0,0.31710000000000005,0.6829
859,rt mention_ not free us enslav us dr brittney cooper gopdeb mention_ mention_ mention_ mention_,0,0.3933,0.6067
860,mention_ stop stoke dishonesti mention_ head gotten big due quick rise foxnew drama queen gopdeb,0,0.3276,0.6724
861,rt mention_ beg donald trump support reconsid easili influenc polit monetarili gopdeb tlot tcot wu_,0,0.3579,0.6421
862,fox 's todd starn bash megynkelli 'are freak kid url_ video gopdeb url_,0,0.3411,0.6589
864,rt mention_ wish republican would stop say militari small spend defens everi nation plu_,0,0.3298,0.6702
865,rt mention_ gopdeb recap men said hell no not go militari servic chanc saber-rattl w/the blood u_,0,0.0,1.0
866,rt mention_ gopdeb mod would realli let mother die rather get abort scott walker ye defund plan paru_,0,0.3908,0.6092
867,megyn kelli 's snarki hot chick routin work show no place gopdeb came off amateurish,0,0.0,1.0
868,rt mention_ polit debat teach market not messag audienc today direct not deflect gopdeb mention_,0,0.3042,0.6958
869,rt mention_ insomniactivist num num2am fine give turn dvr watch gopdeb trump 's mention_ crack think stiu_,0,0.0,1.0
870,rt mention_ gopdeb debatequestionswewanttohear mention_ no econom bill continu num wast taxpay url_,0,0.3448,0.6552
871,rt mention_ joke asid gopdeb moder gave weak question candid gave weak answer good luck againu_,0,0.0,1.0
872,rt mention_ kid feel gopdeb url_,0,0.3720000000000001,0.628
873,rt mention_ pretti sure republican consid straight outta compton horror movi gopdeb debatewithberni,0,0.3275,0.6725
874,rt mention_ polit correct polit factual wrong everyth known scienc gopdeb,0,0.0,1.0
875,rt mention_ trump claim last night given oppon money actual one gopdeb url_,0,0.0,1.0
877,rt mention_ scott walker talk presid like wisconsin scari gopdeb,0,0.0,1.0
878,mention_ hope watch us republican condemn obama irand gopdeb mikehuckabe 's blister,0,0.0,1.0
879,rt mention_ fight u.s. militari fear respect capabl fight forc world ever known u_,1,0.6742,0.3258
880,rt mention_ biggest pleasant surpris tonightua gopdeb ben carson kellyfil,1,1.0,0.0
881,thought gopdeb trump much time everyon not answer succinctli nottrump anyonebut,0,0.0,1.0
882,rt mention_ donaldtrump final call out insult women ufat pig dog slob disgust animalsua url_ u_,0,0.0,1.0
883,rt mention_ illeg alien deport num x make back countri kill american woman trump not call someon u_,0,0.3587,0.6413
884,rt mention_ howl gopdeb url_,0,0.0,1.0
885,rt mention_ scott walker pro-lif not make except rape incest life mother num2-week abou_,0,0.0,1.0
886,rt mention_ huckabe illeg pimp prostitut not pay fair share gopdeb,0,0.3226,0.6774
887,rt mention_ uhhh..mention_ us not like mention_ question everyone..veri ungentlewomenli gopdeb,0,0.0,1.0
888,love mention_ die tonight gopdeb foxnew trumpcruznum4 makeamericagreatagain,0,0.3158,0.6842
889,rt mention_ rubio said worri peopl not get worri born 4a chang gopu_,0,0.0,1.0
890,rt mention_ hey conserv friend fox news corner world gopdeb,0,0.3696,0.6304
891,gopdebateua biggest winnersuoand loser url_ latin think gop lost immigrationreform tntvote ainf latisu_,0,0.32709999999999995,0.6729
892,gopdeb one notic donald trump admit bribe public offici,0,0.0,1.0
893,remind winner complain offici gopdeb,0,0.34340000000000004,0.6566
894,rt mention_ australian watch gopdeb simpli awesom batshit insan polit event ever seen,0,0.3295,0.6705
895,not know run mention_ twitter feed gawd ... grow donald put big boy pant stop whine gopdeb,0,0.3778,0.6222
896,mention_ fail mention_ appear follish mention_ rock hous gopdeb url_,1,0.6889,0.31110000000000004
897,rt mention_ hey huckabe not allow talk scienc relat abort not believ climat chang gopdu_,0,0.0,1.0
898,rt mention_ gopdeb nutshel via vote true blue num4 url_,0,0.33330000000000004,0.6667
899,rt mention_ no illeg human world keep call latino illeg latinosunido mention_ mention_,0,0.0,1.0
900,social media conserv express outrag mention_ mention_ gopdeb friendli fire question url_,0,0.33330000000000004,0.6667
901,treat live pawn polic stand fall merit not conserv gopdeb tell,0,0.0,1.0
902,rt mention_ nra leader lobbi prevent militari command ask question servic membersua privat own gun gu_,0,0.0,1.0
903,trump would not take pledg not run 3rd party- disqualified- get out tcot ccot rednationris gopdeb,0,0.0,1.0
904,format next gopdeb chang make 3hr num num2 num2 num2 candid stage deserv outnumb,0,0.3032,0.6968
907,gopdeb takeaway uo presenc matter see presenc blend believ articul integr w/ edg track record,0,0.3516,0.6484
908,rt mention_ imwithhuck gopdeb dna defin person 5th num2th amend guarante person righttolif dontbackdown url_,1,0.6608,0.33919999999999995
909,gopdeb dead-ey walker granni bush oozi cruz am-a-big-boy rubio curli paul smarmi uncl huck +vp wannabe kasich carson christi,0,0.3245,0.6755
910,rt mention_ make sad see work peopl against basic public good like educ environ debatewithberni u_,0,0.0,1.0
911,rt mention_ mention_ mention_ no got nose rub dog shit stand back terror victim gopdeb u_,0,0.0,1.0
912,rt mention_ .mention_ hard time cover .mention_ put colleagu bad spot gopdeb,0,0.0,1.0
913,rt mention_ first two ad debat dentur adhes memori pill corefoxaudi gopdeb,0,0.3367,0.6633
914,rt mention_ dear mention_ gopdeb notamistak url_,0,0.3256,0.6744
915,mention_ mention_ mention_ trump not need lot rope complet hang embarrass gopdeb,0,0.0,1.0
916,rt mention_ dear mention_ gopdeb notamistak url_,0,0.33330000000000004,0.6667
917,rt mention_ num2 men fight wreak havoc womenua health gopdeb worstcontestev standwithpp,0,0.3512,0.6488
918,mention_ mutant democrat abort fest thrill gopdeb,0,0.0,1.0
919,rt mention_ probabl funniest thing whole circu call real debat gopdeb,0,0.3146,0.6854
920,dump duncald dunc donald gopdeb decisionnum4,0,0.3677,0.6323
921,rt mention_ seen mention_ tweet vote num u think won debat donat num2 buck u wonder hate gopdu_,0,0.34440000000000004,0.6556
922,rt mention_ congress moron like mention_ pass bill without read trump better not call someon slob gopdebau_,0,0.3626,0.6374
924,rubio mis-stat abort record harm among conserv gopdeb,0,0.3023,0.6977
925,rt mention_ disappoint mention_ coverag gopdeb act like giddi amateur sport event use liber media questiu_,0,0.0,1.0
926,rt mention_ next gopdeb trump need let someth hair fashion,0,0.3187,0.6813
927,... bunch jackwagon gopdeb comedyoferror url_,0,0.0,1.0
928,rt mention_ fellow tytliv folk without cabl ... still watch mention_ live coverag gopdeb url_,0,0.3542,0.6458
929,mention_ treat us enjoy gopdeb,1,1.0,0.0
930,mention_ refer nh forum num num2 mention incom inequ gopdeb cityclub,0,0.0,1.0
932,gopdeb debat potu come best insult size irrelev lesbian your num peopl,0,0.0,1.0
933,oh one thing anyon hear anyth afford child care work famili last night gopdeb not,0,0.0,1.0
934,mention_ mention_ kim/kany great exampl hillari 's use idiot mention_ refer gopdeb,1,0.6737,0.32630000000000003
935,mention_ megyn must want invit celeb parti new york gopdeb tcot,0,0.3204,0.6796
937,marco rubio briefli back immigr reform privat berat dreamer url_ gopdeb url_,0,0.0,1.0
938,rt mention_ ignor obnoxi repuls intoler donald trump pure joke american not let clown becom presid u_,0,0.0,1.0
940,gopdeb flail whine polit correct way avoid answer substant q war/immigration/misogyni ...,0,0.0,1.0
941,bet todd palin consult rand paul get goate trim visit ky gopdeb,0,0.32410000000000005,0.6759
942,rt mention_ hillari obama watch first gopdeb url_,0,0.2921,0.7079
943,rt mention_ oh ted cruz pud chin beta-mal energi go comedi get virgu_,0,0.0,1.0
944,rt mention_ troubl thing call fact mention_ forgot gopdeb tellingitlik url_,0,0.3605,0.6395
945,rt mention_ conserv think chri christi won last night need leav parti immedi gopdeb,0,0.0,1.0
946,stop make sweep statement candid polici no absolut gopdeb,0,0.3371,0.6629
947,call num3woth mention_ tri save babi raccoon sewer find out natur habitat dumbfuck gopdeb,0,0.0,1.0
948,rt mention_ unplan parenthood foxnew gopdeb url_,0,0.3855,0.6145
949,rt mention_ twitter declar mention_ gopdeb winner ae url_,1,0.6833,0.3167
950,america num4 not deserv ben carson url_ via mention_ mention_ gopdeb mention_,0,0.34940000000000004,0.6506
951,rt mention_ democrat watch gopdeb tonight comedi hour url_,0,0.0,1.0
952,rt mention_ love mention_ own last night _uai_u__uanum2_uau_u gopdeb ycot url_,1,1.0,0.0
953,rt mention_ drink game take shot everi time republican shame immigr plan parenthood gopdeb,0,0.3486,0.6514
