text,label,conf_pos,conf_neg
rt mention_ everi thought run presid offer substant thought critiqu gopdeb url_,0,0.36260000000000003,0.6374
rt mention_ biggest winner republican debat obamacar url_ via mention_ mention_ gopdeb,1,0.3333,0.6667000000000001
still reflect gopdeb basic made gopeemyp,0,0.0,1.0
rt mention_ john podhoretz gopdeb say mention_ emerg parti 's brightest star url_ nhpolit,1,0.6842,0.31579999999999997
gopdeb tweet entertain url_,1,0.6947,0.3053
rt mention_ jeb bush work cuban offic plead guilti defraud gov't million url_ gopdeb htu_,0,0.31589999999999996,0.6841
first num2 cringeworthi minut mention_ awkward snarki perform embarrassingli bad mention_ pro gopdeb,0,0.3571,0.6429
oh no chrischristi hug presid thank godd randpaul notic democrat cooti gopdeb,0,0.0,1.0
mention_ mention_ rate speech indic confidence.too fast swindler slow unprepar gopdeb url_,0,0.6617999999999999,0.33820000000000006
rt mention_ shorter mention_ interact better richer stfu gopdeb debatewithberni,0,0.34830000000000005,0.6517
rt mention_ know rick santorum donald trump donald trump blue collar conserv url_ gopdebu_,0,0.0,1.0
rt mention_ women abort rape babi fetus come back zombi dig hole fenc let mexican u_,0,0.0,1.0
rt mention_ thank support 1st gopdeb sc today tomorrow off nh url_ see you_,1,0.6843,0.3157
takeaway gopdeb highlight num cross b/w circu fire squad num mention_ kind attract amirit,1,1.0,0.0
mention_ incred unprofession bitch broke moment realiz everyth go wrong him. gopdeb,0,0.0,1.0
rt mention_ moder childish disrespect flippant inflammatori shame mention_ mention_ mention_ mention_,0,0.3556,0.6444
rt mention_ s/o mention_ volunt rli fellow fl nc va great gopdeb watch parti tonight leadrightnum4 url_,1,1.0,0.0
gopdeb talk ref game probabl fuck call mention_ blew big time,0,0.0,1.0
rt mention_ common refrain gopdeb blame polit correct unpopular gop posit -- vs dunno unpopular u_,0,0.34750000000000003,0.6525
anyth regul bank against gop mantra uimoney first.u gopdeb,0,0.364,0.636
rt mention_ one question last night debat veteran someon audienc suggest gopdeb tcou_,0,0.3297,0.6703
refus trust anyon walk away gop debat last night think ben carson piqu interest gopdeb,0,0.34040000000000004,0.6596
trump prove trojan hors run 3rd parti no one support tcot gopdeb ccot,0,0.0,1.0
americasgotfail mention_ gopdeb look lot like url_ trumpeffectu,0,0.6512,0.3488
rt mention_ wan na know know blacklivesmatt not matter gopdeb yall got ten second ten,0,0.30679999999999996,0.6932
rt mention_ .mention_ mention_ fox/gop parti 's hunger games- demagog food-fight mention_ gopdeb morningjo url_,0,0.3516,0.6484
rt mention_ not ... -gop polic brutal gopdeb,0,0.3477,0.6523
mention_ nj mention_ americasmostcorruptgovernor mention_ not challeng lie gopdeb beanbag,0,0.0,1.0
rt mention_ fox get f handl debat num2 done tri get peopl scream ou_,0,0.0,1.0
mention_ brother lie sent +3k american death iraq would vote anoth bush trumpnum4 won gopdeb,0,0.33740000000000003,0.6626
rt mention_ two hour ten candid word peac yet said citizen america give gop gopdebau_,0,0.31400000000000006,0.6859999999999999
rt mention_ mention_ mention_ mention_ mention_ gopdeb tri minim tedcruz talk time everyon u_,0,0.3420000000000001,0.6579999999999999
live colour cult person gopdeb url_,0,0.34340000000000004,0.6566
mention_ think ipaday appropri bitter stage gopdeb,1,0.3485,0.6515
rt mention_ biggest divers field qualifi candid ever parti excit part gopdeb night url_,1,0.6932,0.30679999999999996
mention_ mention_ mention_ mention_ wether mention_ trojan hors not worth punt gopdeb,0,0.7391,0.2609
rt mention_ rosi ouadonnel donald trump 'tri explain num ur kid like explain num mom gopdeb url_,0,0.32909999999999995,0.6709
fuck ya donald trump rock gopdeb smoke pathet career politician keep great work url_,1,0.3385,0.6615
rt mention_ gop focus econom polici favor wealthi work famili deserv presid focus omgopu_,0,0.3516,0.6484
rt mention_ big winner gopdeb not scott walker johnni walker url_,0,0.3618,0.6382
rt mention_ jeb bush 's attack public school divert public money privat corpor url_ gopdeb url_,0,0.0,1.0
.mention_ saw shadow gopdeb us anoth six week,0,0.0,1.0
pain listen answer god question so-cal christian prove action anyth christian gopdeb,0,0.0,1.0
rt mention_ mani blowjob think monica lewinski gave bill clinton oval offic gopdeb,0,0.3516,0.6484
rt mention_ watch gopdeb never entertain famili 's side comment,1,0.6264,0.37360000000000004
thought gopdeb good despit mention_ grandstand mention_ realli brought logic back campaign tabl,1,0.3477,0.6523
republican debat trump garbl incoher uo domin url_ gopdeb,0,0.6526000000000001,0.34739999999999993
rt mention_ jeb bush gop need evid climat chang start war url_ gopdeb url_,0,0.33720000000000006,0.6628
rt mention_ walker surprisingli get mostli right gopdeb blacklivesmatt url_,1,1.0,0.0
rt mention_ not recogn candid gopdeb url_,0,0.3438,0.6562
miss gopdeb amaz trump somehow consid lead url_,1,0.3431,0.6569
rt mention_ watch gopdeb say pre obama right would win fourmoreyear,1,0.3448,0.6552
rt mention_ trainwreck truest sens word pain awkward open nonsens answer questionu_,0,0.3448,0.6552
rt mention_ donald trump liter five-head dragon gopdeb,0,0.0,1.0
love mention_ own last night _uai_u__uanum2_uau_u gopdeb ycot url_,1,1.0,0.0
rt mention_ candid tri out-anti-abort contest end winner dismemb woman childbear age su_,0,0.0,1.0
rt mention_ gopdeb walker 's job failur wisconsinua recoveri outpac us took lag ever sinc url_,0,0.33330000000000004,0.6667
mention_ best part debat last night leg behind bret baier 's head truestori gopdeb url_,0,0.31020000000000003,0.6898
rt mention_ iuall tell not mention_ first gopdeb also own post debat interview htu_,1,0.6703,0.3297
rt mention_ fox news fail disclos pro-walk debat analyst walker advis co-author url_ gopdeu_,0,0.0,1.0
rt mention_ time nasti media remind not royal let us start .mention_ .mention_ loser u_,0,0.0,1.0
rt mention_ gopdeb drink game take shot everi time candid talk femal moder,0,0.0,1.0
rt mention_ pathet mention veteran tonight pathet number mention mailmen tonight gopdeb u_,0,0.0,1.0
legitimaci tv news num4 last night jon stewart cronkit dan rather play gopdeb drink game url_,0,0.0,1.0
mention_ rick santorum rank num2 gop field twitter mention last num2min gopdeb url_ potusnum4,1,0.7071,0.29290000000000005
rt mention_ megyn kelli not slutti gopdeb url_,0,0.3751,0.6249
gop w/ gopdeb prove thestupidparti ... hate bigot mention_ mention_ mention_ mention_ mention_,0,0.0,1.0
rt mention_ gopdeb moder order teeth white ... url_,0,0.35550000000000004,0.6445
rt mention_ walker govern not invad church ... ok church invad govern gopdeb,0,0.0,1.0
gopdeb spend less minut polic violenc black live matter url_ blacklivesmatt,0,0.3235,0.6765
rt mention_ mention_ embarrass wonder know bad look rest world gopdeb,0,0.0,1.0
thx mention_ ink potu gopdeb mention_ url_,0,0.6611,0.3389
rt mention_ shock peopl out support donald trump 's idea run countri cmon jou_,0,0.0,1.0
rt mention_ mention_ go isi democrat like rosi o'donnel mention_ moder gopdebu_,0,0.35109999999999997,0.6489
rt mention_ not understand watch run snl cold open right gopdeb,0,0.33709999999999996,0.6629
rt mention_ quit someth watch gopdeb vs canadian pm debat anyon take american politician serious,0,0.0,1.0
takeaway gopdeb terribl hate tell whole night life never get back,0,0.0,1.0
ff whoa weird format -any1 know url_ gopdeb gop rnc mention_ mention_ mention_ foxnew tcot,1,0.3375,0.6625
rt mention_ ... no space woman stage gon na make way g*d gopdeb,0,0.0,1.0
rt mention_ num2 funniest reaction last night 's inadvert hilari gop debat url_ gopdeb url_,1,0.3218,0.6782
rt mention_ num year-old son saw mention_ tv said dad clown tv gopdeb,0,0.0,1.0
rt mention_ libertarian hate state power right silent volum mute gopdeb randpaul url_,0,0.36960000000000004,0.6304
rt mention_ gopdeb not debat full fledg attack against trump follow attack trump num4 num4,0,0.35419999999999996,0.6458
republican parti wake huge hangov split headach no idea bed donald trump gopdeb rsgnum2,0,0.6517,0.34830000000000005
rt mention_ good rubio answer immigr invok unfair system play rule gopdeb,1,0.3759,0.6241
rt mention_ not sure mention_ not allow primetim gopdeb tonight guy lucki not sheu_,0,0.0,1.0
rt mention_ good sens leav atlant citi back off jersey trump back fuck gopdeb,0,0.0,1.0
megyn kelli fantast job last night could not proud role model gopdeb,1,1.0,0.0
purpos militari 'kill peopl break thing mention_ well mention_ broke world record ... gopdeb,0,0.3153,0.6847
morn gopdeb macdeb mention_ editori cartoon lament jonvoyag realli won ... url_,0,0.3448,0.6552
rt mention_ watch canadian macdeb follow gopdeb like play jeopardi follow drunk nake upsid u_,0,0.0,1.0
watch gopdeb made realiz becam libertarian,0,0.36950000000000005,0.6305
rt mention_ gopdeb guy say want run govern say want get govern ou_,0,0.3370000000000001,0.6629999999999999
rt mention_ mention_ mention_ take gopdeb get dem potu imo url_,1,0.3462,0.6537999999999999
rt mention_ hey mention_ surpris night mention_ chri wallac gopdeb,1,0.6859999999999999,0.31400000000000006
frankluntz lol probabl like loser candid like mccain romney bush trumpnum4 won gopdeb hand downu_ url_,1,0.6629,0.33709999999999996
mention_ care realiti realiti matter not theori equat book sciencenotsex gopdeb url_,1,0.3618,0.6382
day gopdeb everyon talk attitud person everyon forget issu,0,0.3066,0.6934
rt mention_ 2nit q turkey shoot kelli wallac total empti clip go mention_ sad u_,0,0.0,1.0
mention_ gopdeb elect issu not bombast person,0,0.0,1.0
surpris learn ben carson part gopdeb last night ... bitchwher,0,0.6889000000000001,0.31109999999999993
frankluntz lol sham focu group bunch bush/rnc plant trumpnum4 won gopdeb hand url_,0,0.33709999999999996,0.6629
much import gopdeb url_,0,0.0,1.0
mention_ ever disclos mani gopdeb particip payrol clowncar,0,0.0,1.0
last imag mention_ logo mention_ gopdeb anoth exampl technolog use never moral neutral,0,0.0,1.0
mention_ attack anyon not agre not obama gopdeb tcot,0,0.0,1.0
rt mention_ trump no time polit correct gopdeb,0,0.3287,0.6713
rt mention_ mike purpos militari kill peopl break thing huckabe gopdeb,0,0.0,1.0
gopdeb mention_ ted cruz make name say american deserv know truth,1,0.6703,0.3297
rt mention_ gopdeb highlight badli need new vision debat appli mention_ rethink debat job url_,0,0.0,1.0
anyth would say real winner gopdeb mention_,1,0.3596,0.6404000000000001
.mention_ hope mention_ ask mention_ candid evolut gopdeb url_ didnt bel 've evolut til michel,0,0.3218,0.6782
rt mention_ not funni think may tap out gopdeb not one dude foreign policy.u_,0,0.0,1.0
long donald trump get distract differ shini object squirrel felt embarrass nation gopdeb,0,0.0,1.0
rt mention_ tap heel togeth num time donald trump go away forev bigbeautifuldoor gopdeb url_,0,0.0,1.0
mention_ mention_ mention_ word god wors question night wast time mani import issu gopdeb,0,0.0,1.0
mention_ great gov let rand roll eye want gopdeb,1,1.0,0.0
donald trump first person heard frame misogyni time manag issu gopdeb,0,0.3488,0.6512
rt mention_ gopdeb common mention_ merch seriou lack women,0,0.33330000000000004,0.6667
clown perform well last night 's circu donald trump ring master gopdeb gopclowncar,0,0.0,1.0
proud mention_ field gopdeb took tough question case knock out park mention_ mention_ fav,1,1.0,0.0
candid mention race carson see brain gopdeb,1,0.6261,0.3739
rt mention_ tax pimp whore america huckabe gopdeb,0,0.0,1.0
rt mention_ nothappen recap gopdeb tenmen want make choic women goptbt url_,0,0.34019999999999995,0.6598
rt mention_ trump use gop stage want reserv right destroy gop chanc num4 time great gop leadershiu_,0,0.0,1.0
rt mention_ jeb defund plan parenthood proud deni thousand women access life save healthcar gou_,0,0.0,1.0
donuat feel like rubio answer question small busi gopdeb,0,0.3214,0.6786
mention_ confus clobberin time someth said fantasticfour trump gopdeb,0,0.3409,0.6591
uimention_ .mention_ want put someon offic not want worri gopdebateu then.. trumpnum4,1,0.7008,0.2992
rt mention_ trump use law countri rip peopl off awesom word effect.u_,0,0.3357,0.6643
twitter hype rank gop num2min num kasich -num num santorum -num num bush -num gopdeb url_ potusnum4,0,0.6558999999999999,0.3441000000000001
fairandbalanc not case gopdeb mention_ treat unfairli make soon outnumb,1,0.6644,0.3356
rt mention_ marco rubio presidenti articul bright authent gopdeb,1,1.0,0.0
guess separ church state not thing anymor countri gopdeb,0,0.0,1.0
rt mention_ mani american outrag emerg video ... .*omg final polic violenc ... plan parent hood gopdeb,0,0.0,1.0
foxnew let someon els handl futur debat incompet foxdeb gopdeb,0,0.0,1.0
limbaugh say mention_ reactiv insid rule gopdeb,0,0.3164,0.6836
protect money gopdeb url_,0,0.34930000000000005,0.6507
rt mention_ earn jeb not know titl gopdeb lolgop,0,0.0,1.0
person gopdeb except perform mention_ not wait see spar against big boy next time,1,0.3333,0.6667000000000001
finish listen gopdeb small glimmer saniti heap talk point rhetor url_,0,0.3368,0.6632
rt mention_ politician not even pretend care femal vote url_ gopdeb,0,0.0,1.0
rt mention_ walker mention uber rich counti like mine around dc leav out mega reason defens contract gopdeb,0,0.0,1.0
rt mention_ without god becom childless alcohol lot free time sign gopdeb,0,0.3366,0.6634
rt mention_ ted cruz might gotten num num bat hit ball hard tri got excel gopdeb,1,1.0,0.0
mention_ lol probabl like loser candid like mccain romney bush trumpnum4 won gopdeb hand next presid trump,1,0.6336,0.36639999999999995
pick winner gopdeb kasich would first choic follow rubio christi,1,1.0,0.0
rt mention_ earn titl jeb huh gopdeb,0,0.0,1.0
rt mention_ gave time god race relat not know take candid serious gopdu_,0,0.0,1.0
hear discuss gopdeb trump honest candid make question radio station choic,0,0.0,1.0
rt mention_ cruz look great debat gopdeb,1,1.0,0.0
wait next one mention_ kid tabl pretti sure republican ya jonvoyag gopdeb,0,0.35509999999999997,0.6449
rt kayleymelissa gopdeb like trial unbreak kimmi schmidt donau_ url_ url_,0,0.3266,0.6734
wfie num2 news u go report news affect n nation url_ via mention_ mention_ gopdeb gop rt pussi,0,0.6703,0.3297
mention_ mention_ u not conserv republican u fair/balanc u want control us pick candid gopdeb,0,0.0,1.0
donald trump uibimb megyn kelli behav uiunprofessionallyu uiveri badli personallyu gopdeb url_,0,0.0,1.0
realitycheck rupert murdoch valeri jarrett gush jeb bush num4elect gopdeb url_,0,0.3258,0.6742
simpli half-catch morning-aft clip gopdeb num wonder anyon would want arrog hard-heart folk prez,0,0.0,1.0
mention_ mention_ ran away gopdeb carlynum4 url_,0,0.3667,0.6333
rt mention_ take shot everi time u hear repeal obamacar prepar get alcohol poison next num2 min gopdeb,0,0.0,1.0
cnn new york time like gopdeb tell everyth need know moderatorfail,0,0.0,1.0
mention_ gopdeb get gop nomin never get black hispan asian gay union vote num win 2d white hous,0,0.0,1.0
fox news fail disclos pro-walk debat analyst walker advis co-author url_ gopdeb scottwalk,0,0.0,1.0
rt mention_ jesu said ronald reagan great capit gain tax bad gopdeb,0,0.3407,0.6593
rt mention_ gopdeb ... trump ... not ... last night ... like lost chubclub vote.. rosieodonnel,0,0.32909999999999995,0.6709
rt mention_ today num2th anniversari votingrightsact not one question tonight 's gopdeb messag receiv lou_,0,0.0,1.0
rt mention_ kept think gop governor gopdeb talk 'accomplish yeah u fail unpopu_,0,0.0,1.0
realli not mention trump 's comment john mccain pow last night gopdeb miss,0,0.33330000000000004,0.6667
mention_ describ megyn kelli quot trump sexist comment question ironi gopdeb url_,0,0.33720000000000006,0.6628
rt mention_ foxnew host fist bump gopdeb megyn crowley particularli proud herselfu_,0,0.29890000000000005,0.7011
donald trump liber whole time run prove stupid gop gopdeb,0,0.33709999999999996,0.6629
uimention_ gopdeb verdict mention_ win num2num posit sentiment url_,1,1.0,0.0
tri find spot gopdeb last night watch mute fast forward much better way,0,0.0,1.0
rt mention_ donald trump public stunt phase right right gopdeb,0,0.3933,0.6067
mani peopl didnt get see debat dont cabl satellit .and fox news isnt free gopdeb,0,0.0,1.0
rt mention_ old-fashion homophob gopdeb,0,0.0,1.0
path becom presid becom realiti tv show focus shock valu gopdeb,0,0.0,1.0
rt mention_ trump like social med pay off corrupt politician conserv like gopdeb,0,0.0,1.0
mention_ mention_ mention_ mention_ would like thank rand paul expos trump num democrat gopdeb,1,0.7,0.30000000000000004
pretti piss miss gopdeb _u_,0,0.0,1.0
claudiaavaloss last heard bimbo vote ie kellyfil gopdeb thatsal url_,0,0.29069999999999996,0.7093
rt mention_ littl histori truli immigr spar gopdeb url_,0,0.29579999999999995,0.7042
rt mention_ us gopdeb could stand learn lot gedeb format bbc much better job fox news,0,0.0,1.0
mood gopdeb url_,0,0.32489999999999997,0.6751
offici call pro-choic scienc denier prolif gopdeb,0,0.36360000000000003,0.6364
whine man probabl not talk mention_ jebbush gopdeb,0,0.0,1.0
would guess haircut gopdeb scottwalk url_,0,0.34540000000000004,0.6546
emmajet watch gopdeb donald trump not misogynist pig would not complu_ url_,0,0.0,1.0
rt mention_ prove good sport give loser tonight 's gopdeb apprentic board game take home url_,1,0.6784,0.3216
rt mention_ let us not forget no one ever shot not polit correct no one liberti violat overu_,0,0.6604,0.3396
rt mention_ trump actual right bankruptci law someon pleas kill gopdeb,1,0.6726,0.3274
forward_futur rt 1marchella straight fascism gopdeb url_ url_,0,0.32630000000000003,0.6737
laprofenum2 rt losethosepoundz search comeback realli not clue gopdeb u_ url_,0,0.30679999999999996,0.6932
adamkareem gopdeb last night smack talk seem like leu_ url_,0,0.3779,0.6221
mention_ lol sham focu group bunch bush/rnc plant trumpnum4 won gopdeb hand,1,0.6813,0.3187
lathamnum3 rt franklin_graham 1st gopdeb -- encourag see sever candid express faith god anu_ url_,1,0.6667,0.33330000000000004
rt mention_ ben carson one remov half brain went washington would think someon beat u_,1,0.3656,0.6344000000000001
last night 's debat prove never move forward nation stop vote democrat republican gopdeb,0,0.0,1.0
gopdeb fail mention climat chang even odd consid hot air,0,0.35419999999999996,0.6458
rt mention_ not singl mention vote right gopdeb num2th anniversari vote right act aw,0,0.0,1.0
rt mention_ presid troll cruz debat gopdeb url_,0,0.0,1.0
never forget ted cruz never support amnesti gopdeb,0,0.0,1.0
cruz pretti much say plan repeal obamacar not shit healthcar afterward gopdeb,0,0.0,1.0
chri christi shown swallow fli thursday 's gopdeb ohgodmakeitstopnum4 url_,0,0.6395,0.36050000000000004
rt mention_ watch gopdeb benni hill theme song play,0,0.33330000000000004,0.6667
rt mention_ fb photo guy ask whether candid spoken god gopdeb color surpris httu_,0,0.6484,0.3516
rt mention_ could ask num2 question entir field num3 minut gopdeb instead struggl get averag u_,0,0.0,1.0
rt mention_ not believ went question guy talk god late gopdeb,0,0.0,1.0
reason mention_ not take pledg gopdeb exactli good negoti,1,0.6667,0.33330000000000004
local talk radio la best morn presidenti debat gopdeb,0,0.3095,0.6905
not sure jeb bush one thing know sure not help w/last night gopdeb mention_ mention_,0,0.0,1.0
rt mention_ peopl five minut ago advoc violenc middl east straight-fac defend sanctitu_,0,0.0,1.0
rt mention_ fox news fail disclos pro-walk debat analyst walker advis co-author url_ gopdeu_,0,0.3587,0.6413
fox 's ladi viewer piss megyn kelli not megyn know good rw woman take men 's sexism smile silenc gopdeb,0,0.0,1.0
rt mention_ put pearl jeb look like mom drew gopdeb last nightu_ url_,0,0.6517,0.34830000000000005
rt mention_ straight fascism gopdeb url_,0,0.0,1.0
gopdeb last night smack talk seem like leak lyric diss track,0,0.0,1.0
libertarian hate state power right silent volum mute gopdeb randpaul url_,0,0.0,1.0
last time took num day long take jeb time correct horribl common core answer gopdeb,0,0.0,1.0
rt mention_ polit nonsens last night gopdeb see url_ site u_ url_,0,0.3508,0.6492
rt mention_ rand paul call reagan conserv gopdeb url_,0,0.353,0.647
mention_ watch debat felt donald trump new ross perot feel way well gopdeb,0,0.33709999999999996,0.6629
rt mention_ uimention_ democrat watch gopdeb url_ mention_ love unborn birth starv tu_,0,0.31910000000000005,0.6809
need put someon debat against hrc like mention_ -mention_ outnumb studentsforrubio gopdeb,1,0.3295,0.6705
.mention_ analysi say mention_ won debat uo url_ imwithhuck gopdeb,1,0.6799,0.32010000000000005
mention_ mention_ focu group joke takedown attempt trumpnum4 huge fail trump won gopdeb easili,1,0.3414,0.6586000000000001
rt mention_ donald real rino race doesnuat mean url_ gopdeb,1,0.6786,0.3214
mention_ kill last night mention_ came off normal petul name call thin-skin self gopdeb,0,0.0,1.0
rand shoulda pull pocket copi constitut out invit christi read gopdeb,0,0.31599999999999995,0.684
rt mention_ lot jeb backer shake head wonder sunk money last night 's gopdeb,0,0.0,1.0
mention_ great job gopdeb,1,1.0,0.0
rt mention_ good god yall done goin church gopdeb,0,0.36819999999999997,0.6318
republican parti won last night 's debat hillari lost breitbart url_ gopdeb,1,0.6667,0.33330000000000004
mention_ seem littl fluster mention_ not handl call out trash gopdeb,0,0.0,1.0
advic gop candid order think finish 9th place john kasich contrast bush gopdeb tcot p2,0,0.3187,0.6813
rt mention_ anoth group men take pride tell women no choic happen bodi gopdeu_,0,0.0,1.0
save america per gopdeb num stronger militari num god num kill obamacar num god num fix stuff num god,0,0.0,1.0
rt mention_ gopdeb like see person hell god plan payback not believ,0,0.0,1.0
rt mention_ .mention_ not like mention_ mention_ wonder antiwhit forc immigration/ assimil u_,0,0.28200000000000003,0.718
read blog comment regard last night 's gopdebate- folk say biggest looser night mention_ mention_,0,0.0,1.0
rt mention_ trickle-down econ brother 's recess caus poverti mention_ lift out poverti rais wage u_,0,0.3370000000000001,0.6629999999999999
gopdeb last night call diarrhea mouth,0,0.0,1.0
conserv media 's influenc gop not give damn govern url_ mention_ gopdeb,0,0.0,1.0
rt mention_ make no apolog protect live safeti american peopl gopdeb url_,1,0.6782,0.3218
trump candid peopl not meaning updat view sinc saw rise sun theatr gopdeb,0,0.0,1.0
rt mention_ mention_ mention_ interview mention_ outstand debat perform gopdeb url_,1,1.0,0.0
mention_ make great point ny time cnn et al sing prais gopdeb moder know bad,0,0.0,1.0
step help understand kkkorgop num defin rhetor num consum gopdeb rhetor num spot similar url_,0,0.6597999999999999,0.34020000000000006
mention_ mention_ randpaul good point turn someth sophomor w/ hug comment gopdeb,0,0.3378,0.6622
mention_ gopdeb either way donald trump run independ no one vote anyway,0,0.3508,0.6492
gopdeb great enjoy watch num2 men forgot took lax earlier night url_,0,0.0,1.0
chase a. norton 's god question last night 's gopdeb seriou troll,0,0.3529,0.6471
mention_ ye thank gopdeb,0,0.32889999999999997,0.6711
gopdeb watch highlight last night wow peopl realli immatur women bash yell got hug uniteblu,0,0.0,1.0
score b+ candid c- moder full presum clever take gopdeb foxnewsdeb,0,0.35440000000000005,0.6456
politician not even pretend care femal vote url_ gopdeb,0,0.3536,0.6464
rt mention_ receiv word god good gopdeb,1,0.3068,0.6932
rt mention_ ben carson cage bird said nah not know him. gopdeb,0,0.34830000000000005,0.6517
'god talk part end ... milk out nose gopdeb notfromu,0,0.3882,0.6118
megyn kelli real winner gopdeb last night foxnewsdeb trump foxnew url_,1,0.6548,0.34519999999999995
frank luntz gopdeb great news ted cruz url_,1,1.0,0.0
glad trump shut four fail biz not borrow num2 trillion keep afloat enslav children 's children gopdeb,1,1.0,0.0
rt mention_ make no apolog protect safeti american peopl tellingitlik gopdeb url_,1,0.6495,0.35050000000000003
paul/christi debat hurt candid gopdeb,0,0.0,1.0
suffer existenti crisi need mention_ mention_ gopdeb gopnum4,0,0.37649999999999995,0.6235
mention_ watch gopdeb kardashian usa doom birdbrain,0,0.27680000000000005,0.7232
like donaldtrump abil dig grave gopdeb,0,0.34740000000000004,0.6526
go long tire elect season shockingli ill-inform candid gopdeb url_ voa mention_,0,0.35629999999999995,0.6437
rt mention_ polici barack obama manag provid neither peac prosper gopdeb mention_ mention_,0,0.32989999999999997,0.6701
dear internet start trump thing make thing trump trump gopdeb url_,0,0.6102000000000001,0.3897999999999999
mention_ harder game fuck marri kill w gop debat teen mom/num shitti dad gopdeb teenmom2,0,0.3448,0.6552
rt mention_ not watch gopdeb sound twitter like race bottom,0,0.3275,0.6725
rt mention_ right-w econom caus mortgag crisi great recess idea propos solu_,0,0.31579999999999997,0.6842
.mention_ name mention_ one uiwinnersu gopdeb uo- url_ imwithhuck,1,1.0,0.0
btw correct respons last night 's gopdeb would faith person matter unrel aptitud statesman,0,0.3338,0.6662
fox news not stream gopdeb last night url_ url_,0,0.0,1.0
rt mention_ scott walker frighten like speak detach realiti speak gopdeb,0,0.0,1.0
watch quit bit gop debat trump idiot trumpisanidiot gopdeb libertarian,0,0.33330000000000004,0.6667
rt mention_ no joke url_ gopdeb,0,0.0,1.0
yeah liber lap dog media love gopdeb peopl actual watch mention_ loath fox pay mention_,0,0.35050000000000003,0.6495
rt mention_ mention_ mention_ impress gopdeb,1,0.6277,0.37229999999999996
clear winner gopdeb mention_ mention_ power combo could support,1,1.0,0.0
biggest problem gopdeb fox moder got airtim num2 total candid rush tcot,0,0.0,1.0
megyn kelli need work msnbc low point debat gopdeb mention_ mention_,0,0.0,1.0
africa got ppl rt dl internationalbeerday gopdeb fridayread mention_ amayanabo_cov aeae url_,0,0.6591,0.3409
not mention gopdeb vote right climat chang gun violenc polic shoot student debt inequ,0,0.0,1.0
rt mention_ ok gon na talk god talk littl pope know one told tackl climat chang gopdeb,0,0.3083,0.6917
mention_ rig last night 's gopdeb put tallest guy loudest voic middl give air time result obviou,0,0.3407,0.6593
rt mention_ donald trump tweet jet land cleveland earth move gopdeb url_,1,0.6643,0.3357
donald trump parodi funni url_ gopdeb trump trumpnum4 trumpeffect thegoodlif trumpdat awepra,0,0.3214,0.6786
rt mention_ mention_ releas rate afternoon rumor num2 mil viewer num2 share make mention_ undisput winner gopu_,1,0.6703,0.3297
real winner gopdeb jr. debat came across far intellig brawl children later,1,0.3556,0.6444
rt mention_ marco rubio treat candid like drake treat meek mill gopdeb,0,0.0,1.0
could watch gopdeb besid fox fox stream qualiti terribl,0,0.32630000000000003,0.6737
man rubio slide best guest actor comedi next emmi season gopdeb,0,0.0,1.0
bill o'reilli pander url_ 1a stopiran gopdebatenum2url_ cruzcrew rush ycot tiot sot,0,0.6576,0.34240000000000004
catch gopdeb tweet feel like miss real cracker lolgop,0,0.30310000000000004,0.6969
rt mention_ tomorrow morn wake ashton kutcher pop out tell us punk 'd omgop gopdeb,0,0.31820000000000004,0.6818
know sure gopdeb num num num2 peopl stage not vote outnumb,0,0.0,1.0
chri christi lie not appoint unum attorney day b4 num/num2 attack url_ gopdeb,0,0.2911,0.7089
rt mention_ trump 's idea proof talk louder gopdeb,0,0.0,1.0
yike mention_ gave obama big hug mention_ hug num/num2 survivor gopdeb dialogu,0,0.3105,0.6895
mention_ need grow thicker skin mention_ moder not problem gopdeb,0,0.2944,0.7056
rt mention_ big loser tonight debat megan kelli megan insult intellig tonight kellyfil gopdeb ku_,0,0.0,1.0
day gopdeb man mean everybodi complain everybodi mean trumpthewhin,0,0.0,1.0
air time last night fox moder gopdeb realli would make see fake mention_ nasti,0,0.0,1.0
.mention_ call mention_ debat close uishow-stop zingeru imwithhuck gopdeb,1,1.0,0.0
gop keep look inept next trump say peopl not mean shit well gopdeb,0,0.0,1.0
hope mention_ take countri place not seen decad keep good work gopdeb,1,1.0,0.0
rush mock megyn kelli self serv narcissist kellyfil gopdeb foxdeb,0,0.33330000000000004,0.6667
frustrat watch gopdeb woman url_,0,0.0,1.0
carli put boy shame url_ gopdeb,0,0.6626000000000001,0.3373999999999999
rush fox moder got num2 airtim gopdeb,0,0.34740000000000004,0.6526
rt mention_ watch gopdeb honestli say would vote rock would vote democrat sou_,0,0.3227,0.6773
trump win front page everi news sourc billion free advetis mention_ gopdeb trumpnum4,1,0.6667,0.33330000000000004
mention_ mention_ gopdeb num4deb elect trump mention_ save america,1,1.0,0.0
rt mention_ no gop potu succeed conserv rep not vote district w/o fear retribut fireboehn oh8 gou_,0,0.0,1.0
marcorubio destroy sick liar hillaryclinton 1on1 debat get chanc gopdeb tlot tcot p2 rnc dnc,1,0.6735,0.3265
rt mention_ candid against abort none presid come term gopdeb,0,0.3477,0.6523
get watch gopdeb rand paul bad hair donald trump wors hair marco rubio great hair chri christi fat,0,0.0,1.0
alot know type comeback sat watch almost disbelief gopdeb,0,0.0,1.0
rt mention_ trump immigr strategi url_ gopdeb,1,0.3297,0.6703
