text,label,conf_pos,conf_neg
syrian voter began head poll offic morn monday elect new peopl 's congress parliament rule coalit expect win major seat,0,0.7,0.30000000000000004
parti chancellor gerhard schroeder score worst elector perform sinc war june num2 european elect perform poorli simultan vote thuringia state,1,0.9,0.09999999999999998
speech edward provid first-term senat north carolina biggest nation stage prime-tim televis showcas candid voter know even less kerri,0,0.3,0.7
spain pull num num3 troop iraq last month,0,0.5,0.5
googl file long await ipo,1,0.4,0.6
across contin voter voic discont cast ballot opposit fring parti num3 million eu citizen elig vote not bother even cast protest ballot last european elect,0,0.5,0.5
poll first time half american num2 percent say war iraq not worth fight overwhelm major respond also said found number unum casualti iraq unaccept,1,0.8,0.19999999999999996
turnout histor vote first time sinc eu took num2 new member may hit record low num2num,1,0.9,0.09999999999999998
sonia gandhi defeat next elect india num4 bjp make rural india shine make everi young man job proud,1,0.7,0.30000000000000004
crayola 's new magic scent crayon emit food aroma coconut chocol cherri rub paper non-tox aroma children may tri eat crayon pose danger choke,1,0.7,0.30000000000000004
lot farmer poland worri futur poland join european union,0,0.3,0.7
oil price drop two-month low,1,0.9,0.09999999999999998
latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4,1,0.9,0.09999999999999998
debacl mark new low eros spd 's popular began shortli mr schroeder 's elect num4 trend acceler chancellor unveil agenda num4 packag pain econom reform march num4,0,0.7,0.30000000000000004
govern newspap tishrin said commentari requir new peopl 's congress no less import requir previou congress may even exceed import view seriou challeng face region gener syria particular,1,0.7,0.30000000000000004
euro banknot european wallet year num4 not bear tradit imag famou peopl bear geometr draw repres open commun,1,1.0,0.0
brussel say sugar polici legal warn rule against could hurt poorer develop countri notabl africa caribbean also benefit subsidi system,0,0.6,0.4
econom expert surpris coordin reduct interest rate expect meet offici german central bank french central bank today two main central bank euro countri would not reduc interest rate week,1,0.9,0.09999999999999998
investig also confirm pinochet 's dictatorship arm entiti establish benefit militari structur power takeov consolid terrorist regim purpos implement plan get rid patriot group element via involuntari reloc kidnap tortur assassin take advantag help countri especi argentina,1,0.8,0.19999999999999996
iraqi vice presid taha yassin ramadan announc today sunday iraq refus back decis stop cooper disarma inspector demand met,1,0.8,0.19999999999999996
writer samir abdou describ regrett amount intellectu artist writer contest elect especi compar recent year state chanc success greatli diminish high cost electori campaign,1,0.7,0.30000000000000004
address via state televis occas outbreak liber war first novemb num4 zeroual said decid postpon date elect next april order allow everi parti chanc prepar import nation date,0,0.7,0.30000000000000004
isra prime minist benjamin netanyahu palestinian presid yasser arafat began four-day meet wye plantat maryland today auspic unit state attempt reviv peac process middl east,1,0.9,0.09999999999999998
chief european central bank vim duesenburg spoken two day ago doubtless sign growth slowdown follow financi crise shook asia rest develop countri last num2 month,0,0.6,0.4
presid south africa nelson mandela announc today thursday approv truth reconcili commiss 's report despit gap,0,0.6,0.4
spokesman rescu author linart ohlin said accid took place num2 num2 dawn today friday num2 num2 gmt disco behind theatr hundr young peopl present,1,0.6,0.4
diplomat sourc report countri region inform cohen reject resort forc support diplomat solut make iraq resum process disarma,0,0.4,0.6
plan end year num4 franc mint num billion euro coin weigh num2 thousand ton approxim four time equival weight eiffel tower,1,0.7,0.30000000000000004
open gaza airport palestinian privat govern plane kept al arish airport sinai egypt,1,0.3,0.7
nick parson econom expert pariba capit market compani london said measur decreas difficulti may accompani start deal euro ad euro consequ becom strong stabl currenc,0,0.6,0.4
hospit jordanian monarch treat rochest minnesota announc treatment king hussein inflict cancer lymphat gland near end finish within three four week,0,0.5,0.5
despit differ noth prevent portugues exampl buy sandwich front eiffel tower euro coin bear austrian flower,0,0.5,0.5
wit confirm rescu worker work amidst state confus initi stage dalako salwati num2 year age said panic took hold scream come out disco fire broke out peopl run direct rescu worker work push peopl away scene order place ladder,1,0.5,0.5
al thawra affirm lahoud alway syria presid hafez al assad backer support give support lebanon regardless sacrific isra threat fail other no one hamper lebanes presid imped stride honor nation task,1,0.8,0.19999999999999996
mention last legisl elect august num4 rule coalit syria progress nation front gain num3 seat out num3 congress compris,0,0.3,0.7
supposedli gener pinochet 's lawyer consid detent illeg appear suprem court london legal battl tri releas,1,0.8,0.19999999999999996
emphas truth reconcili commiss african nation congress power time serious violat human right struggl against apartheid regim south africa,1,0.9,0.09999999999999998
aliyev proclaim win yesterday tuesday assert receiv specifi percentag main rival demand second round cite mani irregular report intern observ,0,0.4,0.6
astronom said wednesday,0,0.5,0.5
one michigan 's largest newspap chain agre sold journal regist co. trenton nnumj. tuesday num3 million auction,0,0.2,0.8
four venezuelan firefight travel train cours texa kill sport util vehicl drift onto shoulder highway struck park truck,0,0.3,0.7
militari polic launch num2 investig alleg mistreat uk soldier,0,0.2,0.8
former petti thief convert found church silva devot jailhous preacher claim end num2 prison rebellion recent year,1,0.9,0.09999999999999998
jessica litman law professor michigan 's wayn state univers special copyright law internet law num2 year also author digit copyright protect intellectu properti internet,1,1.0,0.0
author spent seven hour mosqu two hous seiz numer document govern offici said,0,0.4,0.6
local man impal five time frenzi dash pamplona dramat bull run far year,1,0.8,0.19999999999999996
sunday 's elect result demonstr far pendulum public opinion swung away faith koizumi 's promis bolster japanes economi make polit system transpar respons peopl need,1,0.9,0.09999999999999998
arab news network say milit kill armi specialist keith maupin batavia ohio shoot,1,0.8,0.19999999999999996
num2-year-old man kill shark attack surf beach near perth west australia surf four peopl,0,0.3,0.7
sourc foreign affair depart manila said monday milit reject suggest ransom exchang de la cruz 's releas,0,0.4,0.6
num2 percent dane belong state evangel lutheran church though num percent attend church servic regularli,0,0.4,0.6
chri de burgh irish songwrit respons ladi red song aa untold number wed first danc yesterday paid almost num2 num3 creatur explod actor john hurt science-fict classic alien,0,0.5,0.5
yasir arafat agre appoint longtim loyalist interior minist take charg countri 's secur,1,0.7,0.30000000000000004
friday 's court rule hagu reject israel carri no real signific symbol victori palestinian,1,0.6,0.4
continu buy spree ibm said wednesday plan acquir alphablox mountain view calif.-bas analyt softwar compani,1,0.9,0.09999999999999998
new arriv follow similar number reach south korea tuesday biggest singl batch ever among thousand fled famin repress isol homeland sinc late num4,0,0.2,0.8
dela cruz snatch wednesday,1,0.8,0.19999999999999996
unum oil price approach num2 rose five-week peak wednesday,1,0.8,0.19999999999999996
former petti thief convert found church silva devot jailhous preacher claim end num2 prison rebellion recent year,0,0.2,0.8
violenc two iraqi suspect tri bomb pipelin countri 's oil-rich north kirkuk policeman kill wednesday,0,0.2,0.8
number sexual transmit infect num3 num3 num percent higher num4 britain 's health protect agenc said pace increas appear slow,0,0.2,0.8
philippin begun pull troop out iraq move seemingli made satisfi demand kidnapp filipino hostag,1,0.8,0.19999999999999996
test anim show could get stomach wall thin membran surround stomach call peritoneum repair intestin liver pancrea gall bladder uteru,1,1.0,0.0
strikingli realist imag etch soft limeston roof nottinghamshir cave paleolith artist around num2 num3 year ago,1,0.8,0.19999999999999996
everi year num million peopl america new repeat heart attack,1,1.0,0.0
canadian wireless technolog licens compani wi-lan begun legal action against cisco alleg network giant 's linksi aironet product make use intellectu properti without permiss,1,0.8,0.19999999999999996
sinc last aid confer barcelona num4 gener optim avail new antiretrovir drug num million peopl die aid num2 million peopl becom newli infect,0,0.3,0.7
viru similar caus breast cancer mice may play role caus breast cancer women suggest not cancerogen respons diseas,1,0.7,0.30000000000000004
german chancellor schroeder presid three year almost zero growth economi unemploy rate remain stubbornli four million peopl,0,0.2,0.8
centuries-old pamplona fiesta honor st. fermin draw thousand fan around world week frenzi late night drink earli morn run bull,0,0.5,0.5
american familiar food guid pyramid -- lot peopl not understand use,0,0.3,0.7
howev wit said black-clad gunmen attack polic station govern build baquba num2 km num2 mile northwest baghdad proclaim loyalti zarqawi wore yellow headband link group,1,1.0,0.0
one person also kill four wound mortar round hit hospit,0,0.2,0.8
ambul crew respond anonym call found num-week-old babi girl rundown hous monday two day snatch mother melbourn shop mall,0,0.1,0.9
mr. conway iamgold 's chief execut offic said vote would close,1,1.0,0.0
microsoft said later summer upgrad free hotmail account 2mb storag num3mb,0,0.2,0.8
spacecraft 's photograph show methan cloud size itali sever crisscross linear featur huge circular area could crater size western europ,0,0.2,0.8
televis news crew helicopt record earli morn car chase end compton shortli num anumm wednesday half dozen lapd offic chase black man ran stolen toyota camri,0,0.3,0.7
venic film festiv open thursday disput celebr judg threaten steal limelight oliv stone whose natur born killer favor win golden lion award,1,0.6,0.4
perhap no surpris chasm east west german wide headi histori day novemb num4 no longer divid cement electrifi wire,1,0.6,0.4
bangladesh govern ban latest novel feminist writer taslima nasreen ground content might hurt exist social system religi sentiment peopl,1,0.8,0.19999999999999996
aol num2 million pay custom,1,0.9,0.09999999999999998
hostage-tak -- identifi member khale bin al-walid squadron part islam armi iraq -- issu sever deadlin demand met shift,1,0.9,0.09999999999999998
releas num2 februari num4 mandela plung wholeheartedli life 's work strive attain goal other set out almost four decad earlier,0,0.2,0.8
peopl gave yeltsin solid major presidenti run num4 accord num2 approv rate -- lowest ever -- accord recent nation poll,1,0.8,0.19999999999999996
time offic albert reynold side side english prime minist john major broker first real hope peac north someth peopl island etern grate,1,0.4,0.6
mrs. lane director sinc num4 special assist board truste presid stanford univers,0,0.3,0.7
mahayana buddhism sometim call northern buddhism larg found china japan korea tibet mongolia,0,0.3,0.7
lennon 's introduct jurgen 's book sum thing reason well jurgen vollmer first photograph captur beauti spirit beatl,0,0.6,0.4
lyon acclaim gastronom capit franc,0,0.2,0.8
dan shaughnessi boston globe defend nba champion houston rocket not get respect year-round heat humid airport num3 mile downtown build sport tradit elvin hay car dealership,1,0.9,0.09999999999999998
german fan schumach countri 's first long-overdu world champion follow along num2 year aristocrat count wolfgang von trip kill wheel ferrari italian gp seem pois grasp titl crown,1,0.7,0.30000000000000004
whoop cough pertussi highli contagi bacteri infect character violent cough fit gasp air resembl whoop sound vomit,1,0.8,0.19999999999999996
although roscommon man birth born rooskey num4 albert slasher reynold forev longford man associ,1,0.8,0.19999999999999996
long haul washington wait death come kim il sung -- num2-year-old north korean dictat known countrymen great leader countri 's unchalleng power sinc num4 korean war armistic,0,0.3,0.7
mystifi sudden disappear command john strangway agent jamaica british secret servic send agent bond,1,0.7,0.30000000000000004
washington re-elect presid num4 follow year divis crisi aris out person polit conflict within cabinet occur -- issu american neutral war england franc,0,0.2,0.8
hitler histor museum non-bias non-profit museum devot studi preserv world histori relat adolf hitler nation socialist parti,0,0.3,0.7
lo angel poet fiction writer charl bukowski die leukemia march num age num2 manag creat life worthi face,0,0.2,0.8
region capit clermont ferrand small citi le puy histor church perch volcan pinnacl one surpris citi franc,0,0.1,0.9
hungari decis moment portend end democrat prelud communist dictatorship came februari num4,0,0.4,0.6
time period concern earli num4 num4 topic kamikaz pilot region research within japan mainli kyushu,0,0.4,0.6
present uk 's birth rate england 's not drop quit clearli scotland 's sit middl european rang -- itali spain germani lowest rate ireland 's show rapid fall,0,0.0,1.0
octob num num4 yom kippur holiest day jewish calendar egypt syria open coordin surpris attack against israel,1,0.8,0.19999999999999996
unparallel success tragic opera verdi round off operat career comedi,0,0.2,0.8
de la rue world 's largest commerci secur printer papermak involv product num3 nation currenc wide rang secur document travel chequ voucher,1,0.6,0.4
establish full communist control hungari summer num4 blockad western sector berlin confirm western suspicion contribut format nato,0,0.5,0.5
sinc begin year pork import meat chines diet jump numnum2 yuan num2 cent pound numnum2 yuan num2 cent,1,0.8,0.19999999999999996
made dust four jupit 's tiniest moon,0,0.2,0.8
cyril alphabet achiev current form num4 reign peter great,0,0.2,0.8
queen holland own robert mouawad,0,0.2,0.8
not women 's confer nairobi ten year ago world focus first time crisi domest violenc,0,0.1,0.9
road path forest pastur estim num2 countri around world made treacher landmin,1,0.8,0.19999999999999996
father nick berg american behead iraq directli blame georg bush defens secretari donald rumsfeld thursday son 's death,0,0.3,0.7
offici state open may num num2numnum2-billion project go plan eurotunnel said work start servic soon deadlin,0,0.1,0.9
autumn peopl ust-usa watch helplessli thousand ton oil began ooz vast wateri network flow desecr oil field usinsk pechora num3 mile north tundra barent sea,0,0.2,0.8
saint laurent struck out num4 open fashion hous creat haut coutur socialit celebr,1,0.9,0.09999999999999998
amish began small faith group split-off swiss mennonit late num2th centuri,0,0.2,0.8
fact einstein invit presid israel critic accur understand one greatest individu modern histori,0,0.3,0.7
meet moscow iaea director gener moham elbaradei num2 june russian presid vladimir putin laud agenc 's work express countri 's continu full support,0,0.4,0.6
franc 's gastronom capit much much,0,0.2,0.8
everi year num million peopl america new repeat heart attack,0,0.1,0.9
twenty-f british polic offic recov day skirmish belfast northern ireland,1,0.8,0.19999999999999996
biggest fire mount graham lightning-spark nuttal gibson fire join num2 percent contain sunday firefight said,1,0.8,0.19999999999999996
unum oil price approach num2 rose five-week peak wednesday,0,0.2,0.8
cool humid weather sunday help slow advanc fire caus evacu hundr home busi alaska 's interior,1,0.8,0.19999999999999996
five schoolchildren head picnic bu wound crossfir indian soldier suspect rebel attack armi convoy highway outsid srinagar,1,0.8,0.19999999999999996
death last year num2-year-old man kill swim australian canal one four fatal shark attack around world num4,1,0.8,0.19999999999999996
wal-mart store ask us feder appeal court review judg 's order approv class-act statu sex-discrimin lawsuit,0,0.2,0.8
scientist taken big step toward develop earlier safer simpl test could help prevent perhap num3 num3 prematur birth unit state year,0,0.6,0.4
british iranian offici resum discuss thursday releas eight british navi personnel held iran earlier week,1,0.8,0.19999999999999996
centuries-old pamplona fiesta honor st. fermin draw thousand fan around world week frenzi late night drink earli morn run bull,1,1.0,0.0
whoop cough pertussi highli contagi bacteri infect character violent cough fit gasp air resembl whoop sound vomit,1,1.0,0.0
china start scour high school potenti first woman astronaut next year follow suggest countri 's lead women 's group,0,0.4,0.6
saudi arabia follow strict interpret islam peopl convict drug traffick murder rape arm robberi execut behead carri out public sword,1,0.8,0.19999999999999996
vice presid dick cheney 's person doctor battl addict prescript drug four year ago,0,0.4,0.6
num3 north korean flew south korea wednesday second day secret oper spirit refuge communist north unidentifi southeast asian countri,0,0.4,0.6
mr. conway iamgold 's chief execut offic said vote would close,0,0.3,0.7
presid bush return mountain state celebr independ day tell spirit crowd yesterday num3th birthday nation move forward confid strength,0,0.2,0.8
fire also threaten mount graham intern observatori home world 's advanc telescop,1,0.9,0.09999999999999998
israel captur gaza strip west bank num4 mideast war,0,0.3,0.7
administr offici say presid georg w. bush narrow field candid cia director least two peopl two week outgo director georg tenet announc departur,0,0.2,0.8
waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir,0,0.3,0.7
babi evelyn first child judi key num2 airman todd key num2 station lackland air forc base born brain stem,0,0.2,0.8
global oil price clung near highest level least num2 year yesterday russian oil giant yuko order stop sale threaten strain thin world suppli,1,0.8,0.19999999999999996
deploy filipino worker iraq suspend philippin presid due repeat kidnap,0,0.3,0.7
mark said philip dick two member ontario bradley first air 's crew montreal canada,1,1.0,0.0
pair origin plan leav american hatch nasa spacesuit,0,0.3,0.7
four french detaine held two year u.s. author guantanamo bay return home tuesday,0,0.3,0.7
regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time,1,0.6,0.4
centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss,0,0.3,0.7
richard rich born richard rosenheim -he chang name move new york- took late num4 guid store death num4,0,0.4,0.6
num2-year-old man kill shark attack surf beach near perth west australia surf four peopl,0,0.3,0.7
report found chapman downtown dade counti public librari tuesday,0,0.3,0.7
infertil women vital success child-rear despit unabl produc children,0,0.3,0.7
howard stern fan sinc wnbc new york radio station day one one new line sought out say mike deluca presid new line cinema product,0,0.4,0.6
itali germani play twice not beaten anybodi yet,0,0.4,0.6
fighter loyal moqtada al-sadr shot u.s. helicopt thursday holi citi najaf,0,0.2,0.8
surpris reveal spacecraft 's photograph hazi orang titan -- largest saturn 's num2 moon size planet mercuri,0,0.0,1.0
johnston seventh person kill sectarian violenc year northern ireland outlaw ira fight end british rule provinc,0,0.5,0.5
two member ontario bradley first air 's crew montreal canada,1,0.6,0.4
latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4,1,0.8,0.19999999999999996
survey respons destroy witch hunt john hugh doctor describ merci kill medic journal said derek humphri,0,0.0,1.0
residenti area south africa segreg race no black neighborhood establish port nolloth,0,0.3,0.7
miscellani coastal georgia 's tybe island drop site num4 olymp beach volleybal competit,0,0.2,0.8
former taoiseach mr john bruton vice-presid epp said group number potenti candid post commiss presid,1,1.0,0.0
interestingli current mayor berlin klau wowereit openli gay mayor pari bertrand delano,0,0.1,0.9
taxpay pleas learn feder grant lawrenc welk 's north dakota birthplac final buri nine month embarrass congress vote kill,1,0.9,0.09999999999999998
geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason,1,1.0,0.0
waco near nelson 's hometown abbott auto part salesman dave crow propos fan join willi aid mail donat straight ir,0,0.2,0.8
teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num,1,0.8,0.19999999999999996
born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi,0,0.3,0.7
nomad raider move la num4 won third super bowl year later,0,0.3,0.7
thing would differ microsoft locat georgia,0,0.2,0.8
secur prepar kept protestor bay recent g8 summit sea island usa,1,1.0,0.0
teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num,0,0.1,0.9
abram num-year servic head latin america bureau end next week inaugur president-elect bush washington,1,1.0,0.0
unum hand power june num2 iraq 's interim govern chosen unit nation paul bremer former governor iraq,1,1.0,0.0
arm iraqi insurg threaten kill filipino hostag countri not withdraw iraq within three day,1,0.7,0.30000000000000004
lillehamm olymp game organ committe said num2 countri enter competit match number nation num4 winter game albertvil franc,1,0.8,0.19999999999999996
germani 's num-num draw saturday num3-num underdog latvia may german team simpli not enough talent,0,0.4,0.6
mrs. thatcher promis haughey tom king minist northern ireland would make statement soon organiz implic affair british spokesman said,0,0.4,0.6
regan recal read letter young woman whose late father fought ohama beach normandi sector,1,0.9,0.09999999999999998
ansa agenc said oper involv polic umbria lazio provinc central itali campania provinc south without specifi exact arrest locat,1,1.0,0.0
born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi,1,0.9,0.09999999999999998
num4 lo angel saw record num3 nation take part xxiii olympiad despit boycott led soviet union,0,0.4,0.6
jess owen olymp legend danvil ala. born num4,1,0.6,0.4
mark said philip dick two member ontario bradley first air 's crew montreal canada,0,0.3,0.7
greec birthplac ancient olymp game num4 olymp game return origin athen host game xxviii olympiad,1,0.7,0.30000000000000004
ansa agenc said oper involv polic umbria lazio provinc central itali campania provinc south,0,0.4,0.6
organ num2th intern aid confer schedul next month bangkok thailand last saturday respond press report promin hotel bangkok discrimin against hiv-posit visitor attend confer climat chang,1,0.9,0.09999999999999998
regan attend ceremoni washington commemor land normandi,0,0.3,0.7
mr. griffith state not understand vote citi council member against appli grant,0,0.3,0.7
crude oil price soar record level,1,0.8,0.19999999999999996
num4 benjamin harrison num2rd presid unit state born north bend ohio,1,0.9,0.09999999999999998
latvia instanc lowest-rank team field defeat world cup semifinalist turkey playoff qualifi final num2 euro num4,1,0.7,0.30000000000000004
organ num2th intern aid confer schedul next month bangkok thailand last saturday respond press report promin hotel bangkok discrimin against hiv-posit visitor attend confer climat chang,0,0.4,0.6
english team arriv last night lisbon portug play first euro num4 's match,1,0.8,0.19999999999999996
plan releas mr dean behalf secretari health human servic tommi thompson still recov recent accid secretari summit health inform technolog attend mani nation 's leader electron health record,0,0.3,0.7
william leonard jen sob loudli charg kill num-year-old son stephen last seen aliv dec. num2 num4,1,0.5,0.5
born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi,1,0.9,0.09999999999999998
born athen psacharopoulo came unit state age num2 enter oberlin colleg met jean hackett actress new york citi,0,0.4,0.6
today 's highlight histori nov. num2 num4 scene captur live network televis dalla nightclub owner jack rubi shot mortal wound lee harvey oswald accus assassin presid john f. kennedi escort polic armor truck dalla municip build transfer counti jail,0,0.3,0.7
num4 lo angel saw record num3 nation take part xxiii olympiad despit boycott led soviet union,1,0.8,0.19999999999999996
much prepar requir host european footbal championship declar russian presid vladimir putin comment call grigori surki russia host euro num4,0,0.4,0.6
u.k. billionair p. green rais propos bid mark spencer group plc,1,0.9,0.09999999999999998
num4 ford bought apart manhattan share new girlfriend calista flockhart,1,0.9,0.09999999999999998
teenag sensat wayn rooney power england quarter-fin euro num4 two goal monday 's num-num defeat croatia join last eight champion franc beat switzerland num-num,0,0.2,0.8
spd got num2num vote european parliament elect conserv opposit parti poll num2num,1,0.8,0.19999999999999996
hernandez galicia arrest soldier blew door bazooka raid ciudad madero home,1,0.5,0.5
dozen offici present ceremoni power transfer us iraqi govern bremer hand legal document interim prime minist iyad allawi,1,0.8,0.19999999999999996
illinoi born charlton heston num2-year-old actor broadway televis arriv hollywood five-pictur contract hal walli,0,0.2,0.8
ahern travel tokyo eu-japan summit yesterday consult eu leader elect eu commiss presid,1,1.0,0.0
mark said philip dick two member ontario bradley first air 's crew montreal canada,0,0.0,1.0
centre-right european peopl 's parti epp largest group european parliament warn reject taoiseach berni ahern nomin next presid european commiss,0,0.3,0.7
juan antonio samaranch presid intern olymp committe left lillehamm sarajevo pay tribut besieg citi host num4 winter olymp game,0,0.4,0.6
film produc jason p. brubak brubak film llc associ t-street product,0,0.5,0.5
play present celebr num3th anniversari o'neil 's birth may go new york citi soviet union,0,0.3,0.7
cedra biambi francoi also led num4 coup,1,0.8,0.19999999999999996
seven iraqi men whose hand order cut off saddam hussein met presid bush white hous tuesday,0,0.4,0.6
accord viroj laohaphan director gener thailand 's custom depart amount heroin left thailand would kill uncount number peopl,0,0.2,0.8
regular chines foreign ministri brief beij thursday spokesman li zhaox would say china consid direct talk vietnam appropri time,0,0.4,0.6
gdp measur valu good servic nation rose annual rate num percent second quarter compar num percent rise first quarter,0,0.2,0.8
nez perc umatilla yakama colvil tribe file claim skeleton shortli unearth num2 juli num4 wide bank columbia river kennewick washington state,0,0.1,0.9
canadian author investig report frank costello american citizen offer job assassin prime minist brian mulroney spokeswoman said,0,0.2,0.8
alic walton daughter sam walton founder wal-mart believ readi pay c num2m dougla lake ranch,0,0.3,0.7
num4 ford bought apart manhattan share new girlfriend calista flockhart,1,0.9,0.09999999999999998
residenti area south africa segreg race no black neighborhood establish port nolloth,0,0.4,0.6
play present celebr num3th anniversari o'neil 's birth may go new york citi soviet union,0,0.4,0.6
juan antonio samaranch presid intern olymp committe left lillehamm sarajevo pay tribut besieg citi host num4 winter olymp game,1,1.0,0.0
today 's highlight histori nov. num2 num4 scene captur live network televis dalla nightclub owner jack rubi shot mortal wound lee harvey oswald accus assassin presid john f. kennedi escort polic armor truck dalla municip build transfer counti jail,1,0.5,0.5
lo angel hometown laker host basketbal championship final last night,0,0.6,0.4
geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason,0,0.4,0.6
lafarg one taught tiffani make favril glass said auction william doyl oper auction hous manhattan,1,1.0,0.0
bush administr long critic al-jazeera 's coverag bias against unit state,0,0.5,0.5
recent g8 summit first held juli num2-num2 num4 took place sea island june num-num2,0,0.4,0.6
eight million american hyperhidrosi,0,0.3,0.7
geneve-bas fao organ committe announc locat 4th intern world food secur confer move bangkok new delhi secur reason,1,0.7,0.30000000000000004
colin powel us secretari state today hold talk discuss saudi arabia 's offer help build joint forc muslim nation,0,0.4,0.6
spokeswoman said no detail avail,1,0.8,0.19999999999999996
earli num2th centuri citi site fight mexican revolut,1,0.8,0.19999999999999996
korean seoul formal soul-t'ukpyolsi special citi seoul largest citi capit republ korea south korea locat northwestern part countri han-gang han river num2 mile num2 kilometr yellow sea,0,0.3,0.7
plaza mexico bullr largest world,1,0.9,0.09999999999999998
five year ago num-by-num-foot plank jut out track provid safe haven cross bridg train came,1,1.0,0.0
formerli num4 batavia jakarta largest citi capit indonesia,0,0.3,0.7
diplomat saudi secur sourc say multipl shoot attack saturday hous compound khobar,0,0.4,0.6
baleen whale filter feeder,0,0.3,0.7
fashion district budapest hungari 's wealthi hous,1,0.8,0.19999999999999996
shrek num rang num2 million,1,0.8,0.19999999999999996
prime minist ariel sharon threaten sunday fire rebelli cabinet minist oppos gaza pullout plan,1,0.8,0.19999999999999996
budapest capit hungari administr centr budai jara district pest megy counti,0,0.3,0.7
spaniard led hernan cort arriv num4 tenochtitlan num3 num3 inhabit,0,0.2,0.8
nasa administr sean o'keef present apollo gemini mercuri astronaut survivor commemor plaqu -- contain small piec lunar rock,0,0.4,0.6
world war num4-num2 warsaw becam capit independ poland,1,0.7,0.30000000000000004
milit group iraq hold seven foreign truck driver,0,0.3,0.7
five time amount spent australia secur num4 game sydney,1,0.9,0.09999999999999998
korean seoul formal soul-t'ukpyolsi special citi seoul largest citi capit republ korea south korea locat northwestern part countri han-gang han river num2 mile num2 kilometr yellow sea,1,0.9,0.09999999999999998
aristid left haiti februari num2 board american militari aircraft face mount civil unrest accus corrupt,1,0.8,0.19999999999999996
measur ground-bas instrument around world shown decreas num2 percent sunlight late num4 's earli num4 's,1,0.7,0.30000000000000004
korean seoul formal soul-t'ukpyolsi special citi seoul largest citi capit republ korea south korea locat northwestern part countri han-gang han river num2 mile num2 kilometr yellow sea,1,0.9,0.09999999999999998
love fun said harri potter author jk rowl estim earn num3m creation,1,0.6,0.4
massoud emami governor iran 's northwestern provinc qazvin least num other abroad helicopt kill crash saturday afternoon,0,0.4,0.6
saudi arabia boost product,1,0.9,0.09999999999999998
microsoft delay releas window xp updat,0,0.1,0.9
attorney mark hack said rais issu mental ill challeng client 's confess rel kill wife lori dump bodi garbag bin,0,0.0,1.0
popular spectat sport footbal soccer bullfight,1,0.9,0.09999999999999998
scott lanc hack talk younger brother hospit juli num2,0,0.2,0.8
abu musa al-hindi one num2 men pick coordin raid across countri,0,0.5,0.5
wit told polic ga canist explod start fire multilevel build hous ycua bolano supermarket food court park garag caus bottom floor collaps,0,0.1,0.9
toward east citi end plain meet sierra nevada two extinct volcano ixtacihuatl num2 num3 feet popocatepetl num2 num3 feet familiar sight mexico citi usual obscur pollut,1,0.7,0.30000000000000004
sharon said sunday even intend follow plan light sever danger econom secur situat israel would find no diplomat plan statement offic said,0,0.2,0.8
napster origin free pioneer file-swap servic forc shut num4 painstak legal battl record compani,1,0.7,0.30000000000000004
bush administr long sought augment forc muslim troop,0,0.2,0.8
one famou nonastronaut also receiv one ambassador explor award -former cb newsman walter cronkit,1,0.9,0.09999999999999998
southeastern tip citi xochimilco anoth small town subsum citi popular tourist destin chinampa float garden boat made out reed indian grown plant sinc pre-columbian time,1,1.0,0.0
coloni era end indonesia occupi japanes forc world war ii,1,0.7,0.30000000000000004
similar us microsoft believ get develop adopt build commun microsoft alway done great job eas use said zack urlock vice presid market mysql base uppsala sweden,0,0.3,0.7
dutch leadership jan pieterszoon coen captur raze citi num4 capit dutch east indi -- wall township name batavia -- establish site,1,1.0,0.0
fbi agent later interview vanderford open investig,0,0.1,0.9
four peopl kill us helicopt shot najaf,0,0.2,0.8
offici said michael hamilton kill gunmen open fire exchang shot saudi secur forc yesterday,1,0.8,0.19999999999999996
citi 's offici histori howev start num4 sultan bantam defeat portugues call place jayakerta sundanes gloriou fortress,1,0.7,0.30000000000000004
two candid new iraqi presid num2-year-old pachachi sunni tribal leader yawar,0,0.3,0.7
hour gather hous appropri subcommitte vote cut num billion nasa 's budget request next fiscal year,0,0.4,0.6
welcom ceremoni sharon appear tri correct damag earlier statement say anti-semit threaten western world without singl out franc,1,0.8,0.19999999999999996
mani survivor said unabl open lock door tri flee complex,0,0.3,0.7
gdp rose annual rate num percent second quarter,0,0.4,0.6
british oil execut one num2 peopl kill saudi arabian terror attack,1,0.8,0.19999999999999996
