text_id,gold_label,MV_label,MVconf0,MVconf1,MVconf2
774,2,2,0.0,0.0,1.0
775,2,2,0.0,0.0,1.0
776,2,0,0.6,0.2,0.2
777,2,2,0.0,0.4,0.6
778,2,0,0.6,0.2,0.2
779,2,2,0.0,0.0,1.0
780,2,0,0.6,0.0,0.4
781,0,0,0.8,0.2,0.0
782,1,1,0.0,1.0,0.0
783,2,2,0.4,0.0,0.6
784,1,2,0.0,0.0,1.0
785,2,2,0.0,0.2,0.8
786,2,2,0.4,0.0,0.6
787,1,1,0.0,1.0,0.0
788,2,0,0.6,0.2,0.2
789,0,0,0.8,0.0,0.2
790,2,2,0.4,0.0,0.6
791,1,1,0.0,1.0,0.0
792,2,2,0.0,0.4,0.6
793,2,1,0.2,0.4,0.4
794,1,2,0.0,0.5,0.5
795,1,2,0.0,0.4,0.6
796,2,2,0.0,0.2,0.8
797,2,2,0.0,0.2,0.8
798,2,2,0.2,0.0,0.8
799,2,2,0.2,0.2,0.6
800,0,0,0.8,0.2,0.0
801,2,2,0.4,0.2,0.4
802,1,1,0.0,0.8,0.2
803,1,1,0.0,0.6,0.4
804,0,0,0.6,0.4,0.0
805,1,1,0.0,0.6,0.4
806,2,0,0.4,0.2,0.4
807,2,2,0.0,0.2,0.8
808,2,0,0.8,0.0,0.2
809,2,2,0.0,0.2,0.8
810,2,0,0.6,0.2,0.2
811,2,2,0.0,0.4,0.6
812,2,2,0.0,0.2,0.8
813,0,0,0.6,0.2,0.2
814,2,2,0.2,0.2,0.6
815,1,1,0.0,1.0,0.0
816,2,2,0.0,0.25,0.75
817,1,1,0.0,0.6,0.4
818,0,0,0.8,0.2,0.0
819,1,2,0.0,0.4,0.6
820,2,0,0.4,0.2,0.4
821,2,0,0.6,0.2,0.2
822,1,1,0.0,1.0,0.0
823,2,2,0.0,0.2,0.8
824,1,2,0.0,0.2,0.8
825,2,2,0.0,0.0,1.0
826,2,2,0.0,0.0,1.0
827,2,0,0.8,0.0,0.2
828,2,2,0.4,0.2,0.4
829,1,2,0.0,0.4,0.6
830,2,2,0.0,0.2,0.8
831,1,1,0.0,0.8,0.2
832,2,2,0.0,0.4,0.6
833,2,2,0.4,0.0,0.6
834,2,2,0.0,0.0,1.0
835,2,2,0.0,0.0,1.0
836,2,2,0.2,0.2,0.6
837,1,1,0.0,0.6,0.4
838,1,1,0.0,1.0,0.0
839,2,0,0.4,0.2,0.4
840,0,0,0.6,0.2,0.2
841,1,1,0.0,1.0,0.0
842,1,1,0.0,1.0,0.0
843,2,2,0.2,0.0,0.8
844,0,0,0.8,0.2,0.0
845,2,2,0.0,0.2,0.8
846,1,1,0.0,0.8,0.2
847,2,2,0.0,0.4,0.6
848,1,1,0.0,0.8,0.2
849,1,1,0.0,0.8,0.2
850,1,2,0.0,0.2,0.8
851,0,0,0.8,0.0,0.2
852,2,0,1.0,0.0,0.0
853,2,0,0.6,0.2,0.2
854,2,2,0.0,0.0,1.0
855,2,2,0.2,0.0,0.8
856,1,1,0.0,1.0,0.0
857,2,0,0.6,0.2,0.2
858,2,2,0.0,0.2,0.8
859,2,2,0.0,0.0,1.0
860,2,2,0.2,0.0,0.8
861,2,2,0.0,0.2,0.8
862,2,2,0.0,0.2,0.8
863,1,2,0.2,0.2,0.6
864,2,2,0.0,0.2,0.8
865,1,1,0.0,1.0,0.0
866,1,2,0.0,0.4,0.6
867,2,2,0.2,0.0,0.8
868,1,1,0.0,0.8,0.2
869,1,2,0.0,0.4,0.6
870,1,2,0.0,0.2,0.8
871,2,2,0.0,0.0,1.0
872,2,2,0.0,0.2,0.8
873,2,0,0.8,0.0,0.2
874,1,1,0.0,0.6,0.4
875,2,2,0.2,0.2,0.6
876,1,1,0.0,0.6,0.4
877,0,0,0.8,0.0,0.2
878,2,2,0.0,0.2,0.8
879,1,1,0.0,0.6,0.4
880,2,2,0.2,0.2,0.6
881,1,2,0.0,0.4,0.6
882,2,2,0.2,0.0,0.8
883,0,0,0.6,0.2,0.2
884,2,2,0.0,0.2,0.8
885,0,0,1.0,0.0,0.0
886,2,0,1.0,0.0,0.0
887,2,1,0.0,0.5,0.5
888,1,1,0.0,0.8,0.2
889,0,0,0.8,0.0,0.2
890,2,2,0.4,0.2,0.4
891,1,1,0.0,0.8,0.2
892,2,2,0.0,0.0,1.0
893,1,1,0.0,1.0,0.0
894,1,1,0.0,1.0,0.0
895,2,2,0.2,0.0,0.8
896,0,0,0.8,0.2,0.0
897,2,2,0.2,0.2,0.6
898,2,2,0.0,0.2,0.8
899,2,2,0.2,0.2,0.6
900,1,1,0.0,0.75,0.25
901,2,2,0.0,0.25,0.75
902,2,2,0.0,0.2,0.8
903,0,0,1.0,0.0,0.0
904,0,0,0.8,0.0,0.2
905,2,0,0.8,0.2,0.0
906,1,1,0.0,1.0,0.0
907,2,2,0.0,0.2,0.8
908,0,0,0.8,0.0,0.2
909,2,2,0.0,0.2,0.8
910,2,2,0.4,0.0,0.6
911,1,1,0.0,1.0,0.0
912,2,2,0.2,0.2,0.6
913,2,2,0.2,0.2,0.6
914,1,1,0.0,0.8,0.2
915,1,1,0.0,1.0,0.0
916,1,1,0.0,0.8,0.2
917,0,0,1.0,0.0,0.0
918,2,0,0.8,0.0,0.2
919,1,1,0.0,1.0,0.0
920,2,2,0.0,0.2,0.8
921,2,2,0.4,0.0,0.6
922,2,2,0.0,0.0,1.0
923,2,2,0.0,0.0,1.0
924,1,2,0.0,0.4,0.6
925,2,2,0.2,0.2,0.6
926,2,2,0.2,0.0,0.8
927,2,2,0.4,0.0,0.6
928,2,2,0.2,0.0,0.8
929,2,0,0.4,0.2,0.4
930,1,1,0.0,1.0,0.0
931,2,1,0.0,0.6,0.4
932,1,2,0.0,0.2,0.8
933,1,1,0.0,1.0,0.0
934,1,1,0.0,0.6,0.4
935,2,0,0.5,0.25,0.25
936,0,0,0.4,0.2,0.4
937,2,2,0.0,0.2,0.8
938,1,1,0.0,1.0,0.0
939,1,1,0.0,0.8,0.2
940,1,1,0.0,1.0,0.0
941,0,0,0.6,0.4,0.0
942,2,2,0.0,0.4,0.6
943,2,2,0.0,0.2,0.8
944,1,1,0.0,0.8,0.2
945,2,1,0.0,0.6,0.4
946,1,2,0.2,0.2,0.6
947,1,2,0.0,0.2,0.8
948,1,1,0.0,1.0,0.0
949,1,2,0.0,0.4,0.6
950,0,0,0.6,0.0,0.4
951,2,2,0.2,0.2,0.6
952,1,1,0.0,0.6,0.4
953,1,2,0.0,0.0,1.0
954,0,0,0.6,0.2,0.2
955,1,1,0.0,0.6,0.4
956,2,2,0.0,0.0,1.0
957,2,2,0.2,0.4,0.4
958,2,2,0.0,0.4,0.6
959,2,2,0.0,0.0,1.0
960,2,0,0.4,0.2,0.4
961,2,2,0.4,0.0,0.6
962,0,2,0.4,0.0,0.6
963,0,0,0.8,0.0,0.2
964,2,2,0.2,0.0,0.8
965,1,1,0.0,0.6,0.4
966,0,0,0.8,0.0,0.2
967,2,0,0.6,0.0,0.4
968,1,1,0.2,0.6,0.2
969,0,0,0.4,0.2,0.4
970,2,0,0.6,0.0,0.4
971,1,1,0.0,0.8,0.2
972,1,1,0.0,0.8,0.2
973,2,2,0.0,0.2,0.8
974,1,2,0.0,0.2,0.8
975,2,2,0.0,0.4,0.6
976,2,2,0.4,0.0,0.6
977,2,1,0.2,0.4,0.4
978,1,2,0.0,0.2,0.8
979,2,2,0.0,0.0,1.0
980,1,1,0.0,0.8,0.2
981,1,1,0.0,0.8,0.2
982,2,2,0.2,0.0,0.8
983,1,2,0.0,0.2,0.8
984,2,2,0.5,0.0,0.5
985,1,1,0.0,0.8,0.2
986,2,2,0.2,0.2,0.6
987,1,1,0.0,0.8,0.2
988,1,1,0.0,1.0,0.0
989,2,2,0.0,0.2,0.8
990,2,2,0.0,0.2,0.8
991,1,1,0.2,0.6,0.2
992,1,1,0.0,1.0,0.0
993,2,2,0.4,0.0,0.6
994,0,0,0.8,0.0,0.2
995,2,2,0.2,0.0,0.8
996,2,0,0.8,0.0,0.2
997,2,0,0.8,0.0,0.2
998,2,0,0.6,0.2,0.2
999,1,1,0.0,0.75,0.25
1000,2,2,0.0,0.4,0.6
1001,1,2,0.0,0.2,0.8
1002,1,1,0.0,1.0,0.0
1003,1,2,0.0,0.4,0.6
1004,2,0,0.6,0.0,0.4
1005,1,2,0.0,0.4,0.6
1006,2,2,0.0,0.0,1.0
1007,1,1,0.0,0.8,0.2
1008,0,0,0.6,0.0,0.4
1009,1,1,0.0,0.8,0.2
1010,1,1,0.0,1.0,0.0
1011,1,2,0.0,0.2,0.8
1012,1,2,0.0,0.4,0.6
1013,0,0,0.6,0.0,0.4
1014,2,0,0.6,0.0,0.4
1015,2,0,0.8,0.0,0.2
1016,2,0,0.8,0.0,0.2
1017,2,2,0.4,0.2,0.4
1018,1,1,0.0,0.8,0.2
1019,1,1,0.0,0.6,0.4
1020,2,2,0.0,0.4,0.6
1021,2,2,0.0,0.0,1.0
1022,2,2,0.0,0.0,1.0
1023,0,0,0.8,0.0,0.2
1024,1,1,0.0,0.6,0.4
1025,2,2,0.2,0.0,0.8
1026,2,2,0.4,0.0,0.6
1027,1,1,0.0,0.8,0.2
1028,1,1,0.0,0.8,0.2
1029,1,1,0.0,1.0,0.0
1030,2,2,0.2,0.0,0.8
1031,2,0,0.6,0.2,0.2
1032,2,2,0.0,0.4,0.6
1033,2,2,0.0,0.2,0.8
1034,1,1,0.0,0.6,0.4
1035,0,0,0.8,0.0,0.2
1036,1,2,0.0,0.5,0.5
1037,1,1,0.2,0.4,0.4
1038,2,2,0.0,0.0,1.0
1039,1,2,0.0,0.4,0.6
1040,2,2,0.0,0.0,1.0
1041,2,2,0.0,0.2,0.8
1042,2,2,0.2,0.2,0.6
1043,1,2,0.0,0.4,0.6
1044,2,2,0.0,0.0,1.0
1045,0,0,0.6,0.0,0.4
1046,1,1,0.0,1.0,0.0
1047,2,2,0.0,0.2,0.8
1048,2,0,0.4,0.2,0.4
1049,0,0,0.8,0.2,0.0
1050,0,0,0.6,0.0,0.4
1051,1,1,0.0,0.8,0.2
1052,1,1,0.0,0.6,0.4
1053,2,2,0.2,0.0,0.8
1054,2,2,0.2,0.2,0.6
1055,1,2,0.0,0.4,0.6
1056,0,0,0.6,0.0,0.4
1057,2,2,0.0,0.2,0.8
1058,1,1,0.0,0.8,0.2
1059,2,2,0.0,0.0,1.0
1060,2,2,0.0,0.2,0.8
1061,1,1,0.0,0.8,0.2
1062,1,1,0.0,0.6,0.4
1063,1,1,0.0,0.8,0.2
1064,2,2,0.2,0.0,0.8
1065,2,2,0.0,0.4,0.6
1066,1,1,0.2,0.4,0.4
1067,2,2,0.2,0.2,0.6
1068,2,2,0.0,0.0,1.0
1069,2,2,0.0,0.0,1.0
1070,1,1,0.0,1.0,0.0
1071,1,1,0.0,0.6,0.4
1072,2,2,0.2,0.0,0.8
1073,2,2,0.0,0.2,0.8
1074,2,2,0.0,0.0,1.0
1075,2,2,0.0,0.2,0.8
1076,1,1,0.2,0.8,0.0
1077,1,1,0.0,0.8,0.2
1078,2,2,0.0,0.2,0.8
1079,1,1,0.0,0.8,0.2
1080,0,0,0.8,0.0,0.2
1081,2,2,0.0,0.0,1.0
1082,2,2,0.0,0.2,0.8
1083,2,2,0.0,0.0,1.0
1084,1,1,0.0,0.8,0.2
1085,1,1,0.0,0.8,0.2
1086,1,1,0.0,0.6,0.4
1087,2,2,0.0,0.0,1.0
1088,1,2,0.0,0.4,0.6
1089,0,2,0.2,0.2,0.6
1090,2,2,0.0,0.4,0.6
1091,0,0,0.8,0.0,0.2
1092,2,0,1.0,0.0,0.0
1093,2,2,0.4,0.2,0.4
1094,2,0,0.6,0.4,0.0
1095,2,0,0.4,0.2,0.4
1096,1,1,0.0,0.6,0.4
1097,1,1,0.2,0.6,0.2
1098,1,2,0.0,0.4,0.6
1099,1,2,0.0,0.4,0.6
1100,2,2,0.2,0.0,0.8
1101,0,0,0.6,0.0,0.4
1102,1,2,0.0,0.4,0.6
1103,0,2,0.4,0.2,0.4
1104,1,2,0.0,0.0,1.0
1105,0,0,0.6,0.0,0.4
1106,2,2,0.0,0.0,1.0
1107,1,1,0.0,1.0,0.0
1108,1,1,0.0,0.8,0.2
1109,2,2,0.0,0.2,0.8
1110,2,2,0.0,0.2,0.8
1111,2,2,0.0,0.4,0.6
1112,2,0,0.6,0.2,0.2
1113,2,2,0.4,0.0,0.6
1114,0,0,0.6,0.0,0.4
1115,2,2,0.2,0.2,0.6
1116,1,1,0.0,1.0,0.0
1117,1,1,0.0,1.0,0.0
1118,2,2,0.0,0.4,0.6
1119,2,2,0.2,0.0,0.8
1120,2,2,0.0,0.0,1.0
1121,1,1,0.0,1.0,0.0
1122,2,2,0.0,0.0,1.0
1123,2,2,0.0,0.2,0.8
1124,1,1,0.0,0.8,0.2
1125,0,0,0.6,0.4,0.0
1126,2,2,0.0,0.4,0.6
1127,1,1,0.0,0.8,0.2
1128,1,2,0.0,0.2,0.8
1129,2,2,0.2,0.0,0.8
1130,2,0,0.6,0.0,0.4
1131,1,1,0.0,0.8,0.2
1132,2,2,0.0,0.4,0.6
1133,2,2,0.0,0.0,1.0
1134,2,0,0.4,0.2,0.4
1135,2,2,0.0,0.0,1.0
1136,0,0,0.8,0.2,0.0
1137,2,0,0.6,0.2,0.2
1138,2,2,0.0,0.2,0.8
1139,1,1,0.0,0.8,0.2
1140,2,2,0.0,0.0,1.0
1141,2,2,0.0,0.0,1.0
1142,2,2,0.2,0.0,0.8
1143,1,1,0.0,1.0,0.0
1144,1,2,0.0,0.2,0.8
1145,2,2,0.2,0.0,0.8
1146,2,2,0.0,0.0,1.0
1147,1,1,0.0,0.8,0.2
1148,2,2,0.0,0.4,0.6
1149,2,2,0.4,0.0,0.6
1150,2,0,0.4,0.2,0.4
1151,0,0,0.6,0.0,0.4
1152,2,2,0.4,0.0,0.6
1153,1,2,0.0,0.4,0.6
1154,1,1,0.2,0.6,0.2
1155,1,1,0.0,0.8,0.2
1156,2,2,0.0,0.0,1.0
1157,1,1,0.0,0.8,0.2
1158,1,1,0.0,0.5,0.5
1159,2,2,0.2,0.4,0.4
1160,1,2,0.0,0.5,0.5
1161,1,1,0.0,1.0,0.0
1162,2,2,0.2,0.2,0.6
1163,1,2,0.0,0.2,0.8
1164,0,0,0.8,0.2,0.0
1165,1,1,0.0,0.8,0.2
1166,2,0,0.8,0.0,0.2
1167,2,2,0.0,0.2,0.8
1168,0,0,0.6,0.0,0.4
1169,1,1,0.0,0.6,0.4
1170,2,2,0.2,0.2,0.6
1171,1,1,0.0,1.0,0.0
1172,1,2,0.0,0.2,0.8
1173,2,2,0.4,0.0,0.6
1174,2,2,0.0,0.2,0.8
1175,2,2,0.25,0.25,0.5
1176,1,1,0.0,0.8,0.2
1177,2,2,0.0,0.0,1.0
1178,2,2,0.0,0.0,1.0
1179,2,2,0.0,0.2,0.8
1180,2,0,0.6,0.0,0.4
1181,1,1,0.0,0.6,0.4
1182,2,2,0.0,0.2,0.8
1183,1,1,0.0,0.6,0.4
1184,0,0,0.6,0.0,0.4
1185,1,1,0.0,0.8,0.2
1186,1,1,0.0,1.0,0.0
1187,1,2,0.0,0.4,0.6
1188,0,0,0.6,0.0,0.4
1189,2,0,0.6,0.0,0.4
1190,1,1,0.0,0.8,0.2
1191,2,2,0.2,0.2,0.6
1192,1,1,0.0,1.0,0.0
1193,2,2,0.0,0.2,0.8
1194,2,2,0.0,0.0,1.0
1195,2,2,0.2,0.0,0.8
1196,1,1,0.0,0.8,0.2
1197,2,2,0.0,0.0,1.0
1198,2,2,0.0,0.2,0.8
1199,1,2,0.0,0.2,0.8
1200,2,2,0.0,0.2,0.8
1201,2,2,0.2,0.0,0.8
1202,0,0,0.8,0.0,0.2
1203,2,2,0.0,0.2,0.8
1204,2,2,0.0,0.2,0.8
1205,0,0,0.8,0.2,0.0
1206,0,0,0.8,0.2,0.0
1207,1,1,0.0,0.6,0.4
1208,1,2,0.0,0.4,0.6
1209,1,1,0.0,0.8,0.2
1210,2,2,0.0,0.0,1.0
1211,1,1,0.0,0.8,0.2
1212,2,2,0.0,0.0,1.0
1213,2,2,0.0,0.0,1.0
1214,2,2,0.0,0.2,0.8
1215,2,2,0.0,0.0,1.0
1216,2,2,0.0,0.4,0.6
1217,2,2,0.0,0.4,0.6
1218,1,2,0.2,0.2,0.6
1219,2,2,0.0,0.0,1.0
1220,1,1,0.0,1.0,0.0
1221,1,1,0.0,0.6,0.4
1222,1,1,0.0,0.8,0.2
1223,0,0,0.8,0.0,0.2
1224,0,0,0.8,0.0,0.2
1225,2,2,0.0,0.2,0.8
1226,1,2,0.0,0.4,0.6
1227,2,0,0.6,0.0,0.4
1228,2,2,0.0,0.0,1.0
1229,0,0,0.8,0.0,0.2
1230,1,2,0.0,0.2,0.8
1231,2,2,0.2,0.2,0.6
1232,0,0,0.8,0.2,0.0
1233,1,1,0.0,1.0,0.0
1234,1,2,0.2,0.4,0.4
1235,1,1,0.0,1.0,0.0
1236,2,0,0.6,0.0,0.4
1237,2,2,0.4,0.0,0.6
1238,2,2,0.2,0.0,0.8
1239,2,2,0.0,0.2,0.8
1240,2,2,0.0,0.2,0.8
1241,2,2,0.2,0.2,0.6
1242,1,1,0.0,0.8,0.2
1243,2,2,0.0,0.2,0.8
1244,2,2,0.0,0.2,0.8
1245,1,1,0.0,0.6,0.4
1246,2,2,0.0,0.2,0.8
1247,2,2,0.2,0.2,0.6
1248,1,2,0.0,0.4,0.6
1249,0,0,0.8,0.0,0.2
1250,0,0,0.8,0.0,0.2
1251,1,2,0.0,0.4,0.6
1252,1,2,0.0,0.4,0.6
1253,2,2,0.4,0.0,0.6
1254,1,1,0.0,1.0,0.0
1255,0,0,0.6,0.4,0.0
1256,1,2,0.0,0.4,0.6
1257,2,2,0.0,0.2,0.8
1258,1,1,0.0,0.8,0.2
1259,2,2,0.4,0.0,0.6
1260,2,2,0.2,0.4,0.4
1261,0,0,0.8,0.2,0.0
1262,2,2,0.2,0.2,0.6
1263,2,2,0.2,0.0,0.8
1264,2,2,0.0,0.0,1.0
1265,1,1,0.0,0.6,0.4
1266,2,2,0.0,0.2,0.8
1267,1,1,0.0,0.8,0.2
1268,1,1,0.2,0.6,0.2
1269,2,2,0.4,0.0,0.6
1270,2,2,0.2,0.0,0.8
1271,0,0,0.8,0.0,0.2
1272,2,0,0.6,0.2,0.2
1273,2,2,0.0,0.0,1.0
1274,2,2,0.2,0.4,0.4
1275,2,2,0.0,0.2,0.8
1276,0,0,0.8,0.0,0.2
1277,1,1,0.0,0.8,0.2
1278,1,1,0.0,0.8,0.2
1279,1,2,0.0,0.4,0.6
1280,2,2,0.2,0.0,0.8
1281,2,2,0.0,0.0,1.0
1282,1,1,0.0,0.8,0.2
1283,1,1,0.0,1.0,0.0
1284,1,2,0.0,0.4,0.6
1285,2,0,0.6,0.2,0.2
1286,1,1,0.0,0.6,0.4
1287,0,0,0.75,0.0,0.25
1288,1,1,0.0,0.6,0.4
1289,0,0,0.8,0.0,0.2
1290,2,2,0.4,0.0,0.6
1291,2,2,0.2,0.0,0.8
1292,2,2,0.0,0.4,0.6
1293,1,2,0.0,0.2,0.8
1294,2,2,0.2,0.2,0.6
1295,1,2,0.0,0.4,0.6
1296,2,2,0.2,0.2,0.6
1297,0,0,0.6,0.2,0.2
1298,1,1,0.0,0.8,0.2
1299,1,1,0.0,0.75,0.25
1300,1,1,0.0,0.75,0.25
1301,0,0,0.6,0.2,0.2
1302,1,2,0.2,0.2,0.6
1303,2,2,0.2,0.0,0.8
1304,2,2,0.4,0.0,0.6
1305,1,1,0.0,0.6,0.4
1306,1,1,0.0,0.6,0.4
1307,2,2,0.2,0.0,0.8
1308,2,2,0.2,0.2,0.6
1309,2,2,0.0,0.0,1.0
1310,2,2,0.4,0.0,0.6
1311,1,1,0.0,1.0,0.0
1312,1,2,0.2,0.2,0.6
1313,0,0,0.6,0.2,0.2
1314,2,2,0.0,0.2,0.8
1315,2,2,0.0,0.0,1.0
1316,1,1,0.0,0.8,0.2
1317,2,2,0.4,0.0,0.6
1318,0,0,0.6,0.0,0.4
1319,2,2,0.0,0.0,1.0
1320,2,2,0.0,0.0,1.0
1321,2,2,0.2,0.0,0.8
1322,1,1,0.2,0.8,0.0
1323,2,2,0.0,0.0,1.0
1324,2,2,0.4,0.0,0.6
1325,2,2,0.2,0.2,0.6
1326,1,1,0.0,0.8,0.2
1327,1,2,0.0,0.4,0.6
1328,2,2,0.0,0.0,1.0
1329,2,2,0.2,0.0,0.8
1330,2,2,0.0,0.0,1.0
1331,1,1,0.0,0.6,0.4
1332,1,1,0.0,1.0,0.0
1333,0,0,0.8,0.0,0.2
1334,0,0,0.6,0.0,0.4
1335,1,1,0.0,0.8,0.2
1336,2,2,0.2,0.2,0.6
1337,2,0,0.6,0.0,0.4
1338,0,0,0.8,0.0,0.2
1339,1,2,0.0,0.4,0.6
1340,2,2,0.4,0.0,0.6
1341,2,0,0.8,0.2,0.0
1342,1,1,0.0,0.8,0.2
1343,2,2,0.0,0.2,0.8
1344,0,0,0.8,0.2,0.0
1345,2,2,0.0,0.0,1.0
1346,2,2,0.4,0.0,0.6
1347,1,1,0.0,0.8,0.2
1348,2,2,0.0,0.0,1.0
1349,2,2,0.0,0.0,1.0
1350,1,1,0.0,1.0,0.0
1351,1,1,0.0,0.8,0.2
1352,2,2,0.0,0.25,0.75
1353,2,2,0.0,0.2,0.8
1354,1,2,0.0,0.2,0.8
1355,0,0,0.6,0.0,0.4
1356,0,0,0.8,0.0,0.2
1357,2,2,0.0,0.0,1.0
1358,1,1,0.0,0.8,0.2
1359,1,2,0.0,0.4,0.6
1360,2,2,0.2,0.2,0.6
1361,2,2,0.0,0.0,1.0
1362,1,1,0.0,0.6,0.4
1363,1,1,0.0,0.8,0.2
1364,1,1,0.0,0.8,0.2
1365,2,2,0.0,0.0,1.0
1366,2,2,0.0,0.4,0.6
1367,0,0,0.6,0.2,0.2
1368,2,2,0.0,0.2,0.8
1369,0,0,0.8,0.0,0.2
1370,2,2,0.0,0.2,0.8
1371,0,0,0.8,0.0,0.2
1372,1,1,0.0,0.8,0.2
1373,1,1,0.2,0.6,0.2
1374,2,2,0.2,0.2,0.6
1375,1,2,0.0,0.4,0.6
1376,2,0,0.4,0.2,0.4
1377,1,1,0.0,0.6,0.4
1378,1,1,0.0,0.6,0.4
1379,2,2,0.0,0.4,0.6
1380,2,0,0.6,0.0,0.4
1381,2,2,0.0,0.0,1.0
1382,0,2,0.4,0.0,0.6
1383,2,0,0.6,0.2,0.2
1384,1,1,0.0,1.0,0.0
1385,1,1,0.0,1.0,0.0
1386,0,0,0.6,0.0,0.4
1387,1,2,0.0,0.4,0.6
1388,0,0,0.8,0.0,0.2
1389,1,1,0.0,1.0,0.0
1390,2,2,0.0,0.0,1.0
1391,1,1,0.0,0.8,0.2
1392,2,2,0.0,0.2,0.8
1393,0,0,0.6,0.0,0.4
1394,2,2,0.4,0.2,0.4
1395,1,1,0.2,0.8,0.0
1396,2,2,0.0,0.0,1.0
1397,1,1,0.0,0.6,0.4
1398,1,1,0.0,1.0,0.0
1399,1,1,0.0,0.6,0.4
1400,1,1,0.0,0.6,0.4
1401,1,2,0.0,0.4,0.6
1402,1,1,0.0,0.6,0.4
1403,1,2,0.0,0.2,0.8
1404,2,2,0.0,0.0,1.0
1405,1,1,0.0,0.6,0.4
1406,2,2,0.4,0.2,0.4
1407,2,2,0.4,0.0,0.6
1408,2,2,0.2,0.0,0.8
1409,2,2,0.2,0.0,0.8
1410,2,2,0.2,0.0,0.8
1411,2,2,0.0,0.4,0.6
1412,0,2,0.4,0.0,0.6
1413,2,2,0.2,0.0,0.8
1414,1,1,0.0,1.0,0.0
1415,1,1,0.0,0.8,0.2
1416,0,0,0.8,0.0,0.2
1417,1,2,0.0,0.4,0.6
1418,2,2,0.0,0.4,0.6
1419,2,0,0.8,0.0,0.2
1420,2,2,0.0,0.0,1.0
1421,1,2,0.0,0.4,0.6
1422,2,2,0.4,0.2,0.4
1423,2,2,0.2,0.0,0.8
1424,2,2,0.25,0.0,0.75
1425,1,2,0.0,0.4,0.6
1426,1,2,0.0,0.2,0.8
1427,2,2,0.2,0.2,0.6
1428,2,2,0.0,0.2,0.8
1429,1,2,0.0,0.4,0.6
1430,2,2,0.4,0.0,0.6
1431,2,2,0.4,0.0,0.6
1432,1,1,0.0,0.6,0.4
1433,0,0,0.8,0.0,0.2
1434,1,1,0.0,0.8,0.2
1435,1,1,0.0,0.6,0.4
1436,1,2,0.0,0.2,0.8
1437,1,2,0.0,0.0,1.0
1438,1,1,0.0,0.8,0.2
1439,1,1,0.0,0.8,0.2
1440,0,0,0.6,0.0,0.4
1441,2,2,0.0,0.2,0.8
1442,2,2,0.0,0.4,0.6
1443,1,1,0.0,0.8,0.2
1444,0,0,0.8,0.0,0.2
1445,1,1,0.0,0.6,0.4
1446,2,2,0.0,0.2,0.8
1447,2,2,0.2,0.0,0.8
1448,2,2,0.0,0.2,0.8
1449,2,2,0.2,0.0,0.8
1450,1,2,0.0,0.4,0.6
1451,2,2,0.0,0.2,0.8
1452,0,0,0.8,0.0,0.2
1453,1,1,0.0,0.8,0.2
1454,2,2,0.0,0.0,1.0
1455,2,2,0.0,0.0,1.0
1456,2,2,0.2,0.0,0.8
1457,1,2,0.0,0.25,0.75
1458,2,0,0.6,0.2,0.2
1459,0,0,0.8,0.0,0.2
1460,2,1,0.2,0.4,0.4
1461,2,2,0.2,0.0,0.8
1462,2,2,0.0,0.0,1.0
1463,1,2,0.0,0.4,0.6
1464,2,0,0.6,0.0,0.4
1465,0,0,0.8,0.0,0.2
1466,2,2,0.0,0.2,0.8
1467,2,0,0.8,0.0,0.2
1468,0,0,0.8,0.2,0.0
1469,1,2,0.0,0.4,0.6
1470,2,2,0.4,0.0,0.6
1471,1,1,0.0,0.8,0.2
1472,1,1,0.0,0.6,0.4
1473,2,2,0.0,0.0,1.0
1474,2,2,0.2,0.2,0.6
1475,2,2,0.0,0.2,0.8
1476,2,2,0.4,0.2,0.4
1477,1,1,0.0,0.8,0.2
1478,1,2,0.2,0.4,0.4
1479,2,2,0.0,0.0,1.0
1480,2,2,0.0,0.2,0.8
1481,2,2,0.2,0.2,0.6
1482,1,1,0.0,0.8,0.2
1483,2,2,0.0,0.4,0.6
1484,1,1,0.0,1.0,0.0
1485,1,2,0.0,0.2,0.8
1486,2,2,0.0,0.2,0.8
1487,1,2,0.0,0.4,0.6
1488,2,2,0.2,0.0,0.8
1489,1,1,0.2,0.6,0.2
1490,0,2,0.4,0.0,0.6
1491,1,1,0.0,0.8,0.2
1492,1,1,0.0,0.8,0.2
1493,2,2,0.0,0.0,1.0
1494,1,1,0.0,0.8,0.2
1495,0,0,0.8,0.0,0.2
1496,0,0,0.8,0.0,0.2
1497,2,2,0.0,0.2,0.8
1498,2,0,0.6,0.0,0.4
1499,2,2,0.2,0.2,0.6

