text,label,conf0,conf1,conf2
rt mention_ focu group actual like donald trump person businessmanu_ not candid gopdeb url_,0,1.0,0.0,0.0
rt mention_ instead fight among ... focus hillaryclinton mention_ tell mention_ post u_,2,0.18419999999999997,0.18419999999999997,0.6316
rt mention_ gopdeb show foxnew enforc republican orthodoxi url_ p2 url_,0,1.0,0.0,0.0
tune mention_ 4down num2 num2 talk gopdeb thedailyshow gronk bu llc dream job yordano ventura,2,0.1758,0.1758,0.6484
rt mention_ won gopdeb billionair banker lost rest us debatewithberni url_ url_,0,1.0,0.0,0.0
interesting. gopdeb url_,2,0.17045,0.17045,0.6591
.mention_ mention_ mention_ megyn= new candi crowley blunder badli fox expos gopdeb,0,0.6744,0.1628,0.1628
trump rand paul get less half time uth donaldua gop debat url_ gopdeb trump,0,1.0,0.0,0.0
genuin impress mention_ thank thought question women foreign polici race gopdeb,1,0.0,1.0,0.0
_ua factcheck gopdeb url_,0,1.0,0.0,0.0
.mention_ gopdeb analysi won mention_ -- url_ imwithhuck,2,0.1517,0.1517,0.6966
rt mention_ trump say hate concept abort never need one gopdeb,0,0.6515,0.17425000000000002,0.17425000000000002
rt mention_ want finish trump not feed troll fox news fed troll five-cours banquet gopdeb,0,1.0,0.0,0.0
mention_ gopdeb winner book dale cuban,1,0.0,1.0,0.0
stop num2 could not fit clown car gopdeb,0,1.0,0.0,0.0
rt mention_ ben carson want proport tax system base biblic model tith gopdeb newsonenow rolanu_,2,0.17035,0.17035,0.6593
rt mention_ final question whose jesus-isest gopdeb,2,0.16475,0.16475,0.6705
immigrationreform gopdeb mention_ central american not mexican true want electron monitor system,2,0.0,0.0,1.0
rt mention_ carlyfiorina know name oppon weak name strenghth state wanrt ask u_,1,0.14989999999999998,0.7002,0.14989999999999998
rt mention_ averag cost unum taxpay singl gun homicid nearli num3 num3 gopdeb gunsens,2,0.17220000000000002,0.17220000000000002,0.6556
rt mention_ agre mention_ marco rubio help url_ mention_ gopdeb,1,0.16144999999999998,0.6771,0.16144999999999998
rt mention_ helen lovejoy voic not somebodi pleas think christian gopdeb,0,1.0,0.0,0.0
rt mention_ fact wasnt even debat liter pundit say rememb time said x bish bout u_,0,1.0,0.0,0.0
msnbc chri christi rand paul feud tens nation secur face-off gopdeb u_ url_,0,0.6562,0.1719,0.1719
oh ye got right mention_ feelthebern gopdeb url_,2,0.14450000000000002,0.14450000000000002,0.711
rt mention_ gop candid go klan ralli debat gopdeb kkkorgop,0,0.6631,0.16845,0.16845
rt mention_ surpris mani peopl alreadi pick candid still listen play field good field.u_,2,0.17554999999999998,0.17554999999999998,0.6489
rt mention_ conserv possibl support candid donat hillary- ever- asinin tcot ccot gopdebatu_,0,0.7011,0.14945000000000003,0.14945000000000003
gopdeb scottwalk take war-mong last night walker-cold war trump-spanish american all-stat rights/civil war idiot,0,0.6516,0.17420000000000002,0.17420000000000002
mention_ liber ecstat hand best realiti show ever seen gopdeb,0,0.6875,0.15625,0.15625
imo mention_ target mention_ bias attack no choic num b defen could not offer real subsatnc gopdeb,1,0.0,1.0,0.0
rt mention_ amen rt mention_ would like cultur life like not get shot polic blacklivesmatt gopdeb,0,0.6924,0.1538,0.1538
read mention_ earli morn twitter rant .there reason not recommend mix drug alcohol gopdeb,0,0.6667,0.16665000000000002,0.16665000000000002
rt mention_ hooray fox news mention_ take gopdeb url_,1,0.17675000000000002,0.6465,0.17675000000000002
rt mention_ carlyfiorina not 2nd tier next debat gopdeb,2,0.0,0.0,1.0
rt mention_ muggl joke gopdeb,0,0.6629,0.16854999999999998,0.16854999999999998
rt mention_ crimin felon includ domest abus take advantag america 's lax gun law arm gopdebatu_,2,0.16585,0.16585,0.6683
fear loath gopdeb url_ mention_ tcot pjnet foxnew gopclowncar url_,0,1.0,0.0,0.0
rt mention_ huckabe need banish depart educ not voter educ gopdeb,0,1.0,0.0,0.0
love exasper look jeb 's face gopdeb like kept think one take serious,0,0.6501,0.17495,0.17495
rt mention_ anyon vote chri christi gopdeb tcot url_,2,0.18419999999999997,0.18419999999999997,0.6316
rt mention_ differ kind republican mention_ gopdeb realli need show contrast instead panderiu_,1,0.17709999999999998,0.6458,0.17709999999999998
rt mention_ someon photoshop album cover chri christi 's smooth jazz masterpiec hug rememb gopdeb,2,0.16665000000000002,0.16665000000000002,0.6667
num4 wide open head out electr open debat url_ url_ gopdeb,2,0.0,0.0,1.0
kelli last night stop clock gopdeb,2,0.0,0.0,1.0
rt mention_ gop debat chart word word url_ gopdeb,2,0.0,0.0,1.0
ye true religion women unclean sexual distract men hapless victim religion gopdeb url_,0,1.0,0.0,0.0
rt mention_ bush obama administr propos law close terror gap nra fought against effort close gopdebu_,0,0.6517,0.17415000000000003,0.17415000000000003
climatechang non-issu gopdeb primari season url_ great read mention_ input mention_,0,0.6824,0.1588,0.1588
mention_ not zinger treat women like human be not polit correct gopdeb,0,0.6667,0.16665000000000002,0.16665000000000002
mention_ going.ronda rousey mention_ 's posterior childish comeback moment. gopdeb,0,0.6813,0.15935,0.15935
interest al-arabiya coverag gopdeb mention_ url_,2,0.0,0.0,1.0
rt mention_ wrong epicfail mention_ attack mention_ start noth fair balanc gopdeb htu_,0,1.0,0.0,0.0
rt mention_ past num2 year unum militari endur suicid epidem among troop num/num death involv gun gopdu_,0,0.6667,0.16665000000000002,0.16665000000000002
gopdeb jindal pledg sign execut order specif protect 'christian gay url_,2,0.15589999999999998,0.15589999999999998,0.6882
rt mention_ rt took full num2 minut figur out channel fox news gopdeb,2,0.1758,0.1758,0.6484
rt mention_ consensu seem mention_ blew chanc host gopdeb moder blew w/ question,0,1.0,0.0,0.0
morn 's mention_ recap eleph room best recap time gopdeb skimmriff url_,0,0.6154,0.19230000000000003,0.19230000000000003
mention_ real illeg alien gopdeb farrakhan immigr mexican bor ... url_ via mention_,0,0.6404,0.17980000000000002,0.17980000000000002
rt mention_ gopdeb cruz trump trump last night url_ via mention_,2,0.16810000000000003,0.16810000000000003,0.6638
andrea mitchel bring someon la raza express disappoint gopdeb news dog bite man,0,0.6667,0.16665000000000002,0.16665000000000002
rt mention_ trump 's flaunt wealth liter noth good idea good leader gross gopdeu_,0,1.0,0.0,0.0
rt mention_ talk god p l c l debat gopdeb debatewithberni,0,0.6667,0.16665000000000002,0.16665000000000002
rt mention_ .mention_ mention_ kick butt look fabul freedom gopdeb mention_ mention_ mention_,1,0.15910000000000002,0.6818,0.15910000000000002
rt mention_ terror gap mean terrorist pass background check buy gun licens gun dealer onlin gun show gopdeu_,0,1.0,0.0,0.0
make mad moder intent turn debat person attack gotcha question gopdeb,0,1.0,0.0,0.0
rt mention_ mention_ charleskrauthamm fossil love megynkelli out mind mention_ frou_,2,0.14945000000000003,0.14945000000000003,0.7011
rt mention_ ted cruz gopdeb fox news unfair softbal rubio kasich jeb mention_ get unfair question,0,0.6667,0.16665000000000002,0.16665000000000002
rt mention_ gop candid discuss illeg immigr pure theater except theater creat job gopdeb,0,0.6589,0.17054999999999998,0.17054999999999998
rt mention_ .mention_ instead pick fight republican bring fight back mention_ gopdeb url_,2,0.1758,0.1758,0.6484
gopdeb foxnew megynkelli chriswallac winner result debat socialistsdemocrat thank foxnew debacl,2,0.17459999999999998,0.17459999999999998,0.6508
get bore someon bring gay harpoon mention_ someth gopdeb,0,1.0,0.0,0.0
rt mention_ .mention_ believ everi singl human entitl protect law whether vote u_,2,0.16749999999999998,0.16749999999999998,0.665
rt mention_ come candid arriv gopdeb url_,0,0.6756,0.1622,0.1622
seriou q civil interpret nation allow elect turn circu clown gopdeb,0,1.0,0.0,0.0
mention_ mention_ fox/gop parti 's hunger games- demagog food-fight mention_ gopdeb morningjo url_,0,1.0,0.0,0.0
rt mention_ bush know happen low educ standard gopdeb,0,1.0,0.0,0.0
num news like soundtrack lot gopdeb riot polic saxophon turn back protest url_,0,0.6347,0.18264999999999998,0.18264999999999998
rt mention_ media treat barack obama like fox journalist treat donald trump url_ gopdeb tcou_,0,0.6126,0.19369999999999998,0.19369999999999998
rt mention_ nyt asses mention_ gopdeb perform ... made matter standwithrand url_,1,0.0,1.0,0.0
rt mention_ winner tonight 's two debat mention_ gopdeb,1,0.0,1.0,0.0
rt mention_ mention_ mention_ mention_ ... gopdeb url_,2,0.1506,0.1506,0.6988
rt mention_ conspiraci guy would say fox want hurt trump ask question hurt cruz not ask questiu_,0,0.6667,0.16665000000000002,0.16665000000000002
rt mention_ like satir relat sketch comedi gopdeb,0,1.0,0.0,0.0
one thing say gopdeb last night donaldtrump pretti much screw chanc becom presid,0,1.0,0.0,0.0
deni exist someth shape countri plan run raceblind bencarson gopdeb,0,1.0,0.0,0.0
democrat progress gopdeb url_,2,0.17895,0.17895,0.6421
mention_ lie us attorney start/appoint date gopdeb easi fact check..,0,0.6744,0.1628,0.1628
rt mention_ wait trump declar god gopdeb,0,1.0,0.0,0.0
ignor obnoxi repuls intoler donald trump pure joke american not let clown becom presid gopdeb,0,0.6754,0.1623,0.1623
first state choos life licens plate yay littl jeb want gold star come give mommi hug gopdeb,0,0.6699,0.16504999999999997,0.16504999999999997
rt mention_ real voic gop gopdeb mention_ mention_ not mad parrot hau_,0,0.6344,0.18280000000000002,0.18280000000000002
tri watch gopdeb last night kept hear fart nois,0,1.0,0.0,0.0
like senat gopdeb carsonnum4,1,0.0,1.0,0.0
mention_ view buffoon schoolyard bulli not function normal societi gopdeb,0,1.0,0.0,0.0
new mention_ mention_ w/ post gopdeb discuss on-demand url_,2,0.18475000000000003,0.18475000000000003,0.6305
gopdeb promotion/releg like fiorina move premiership walker goe debat championship,0,0.6638,0.16810000000000003,0.16810000000000003
rt mention_ retweet ami mek mention_ conserv peopl without network gopdeb mention_,0,0.6774,0.1613,0.1613
rt mention_ much cnn/msnbc/ hillari pay mention_ moder tonight debat gopdeb mention_ url_,0,0.6809,0.15955000000000003,0.15955000000000003
gopdeb keep chang gobdeb,2,0.1629,0.1629,0.6742
surpris rick perri either debat thought ankl bracelet boundari gopdeb,0,1.0,0.0,0.0
not watch last night 's gopdeb not even.. anyth civil right climat chang,2,0.17525000000000002,0.17525000000000002,0.6495
rt mention_ okay mention_ listen amaz last night girlpow gopdeb,1,0.0,1.0,0.0
shit son mention_ got told stfu gopdeb hahahahaha,0,1.0,0.0,0.0
someon tap anger not mean creat right fight ... weari divid top gopdeb foxnew,0,1.0,0.0,0.0
give credit due thought three gopdeb moder great job took candid,1,0.0,1.0,0.0
loath faux nooz kudo ms. kelli go da donald misogynist bloviat xenophob carniv barker gopdeb,0,0.6277,0.18614999999999998,0.18614999999999998
rt mention_ sure gop stage look nice polish america tire shine roll royc w/no engin gopdeb,0,0.6429,0.17855,0.17855
rt mention_ uiw not time tone ... go out get job done.u uodonald trump gopdeb url_,1,0.17045,0.6591,0.17045
rt mention_ trump absolut out control someon pleas send clip share say moder gopdebau_,0,1.0,0.0,0.0
rt mention_ clear mention_ boost mention_ ugh no one even like gopdeb doyouknowanyonevotingforjeb,0,1.0,0.0,0.0
mention_ hate strong independ women shock not tell daughter put dick mouth hush gopdeb,0,1.0,0.0,0.0
rt mention_ gopdeb hot mess foxnew get blame setup gop crush trump ignor cruz prop jeb.u_,0,1.0,0.0,0.0
rt mention_ not seen immigr propos plan mention_ mention_ mention_ gopdeb,0,0.6477,0.17614999999999997,0.17614999999999997
watch gopdeb today feel proud american mention_ champion leader hillarynum4,1,0.15935,0.6813,0.15935
rt mention_ hear explos gopdeb not worri crazi meter blow off wall mention_ url_,0,0.7079,0.14605,0.14605
rt mention_ incom hot take mention_ gopdeb url_,2,0.16665000000000002,0.16665000000000002,0.6667
rt mention_ never help latino 's gopdeb url_,0,1.0,0.0,0.0
rt mention_ mention_ debat push trump lift common core jeb silenc cruz gopdeb,0,1.0,0.0,0.0
alway thought averag intellig watch last nightua gopdeb feel like geniu also sad,0,1.0,0.0,0.0
glad peopl final appreci honesti got honesti handl battl scar prove gopdeb,1,0.16044999999999998,0.6791,0.16044999999999998
last night clowncar debat movi pop head reason tytliv gopdeb url_,0,1.0,0.0,0.0
mention_ big loser last night unwav unapologet posit violat constitut rights- not win msg gopdeb,0,1.0,0.0,0.0
rt mention_ not want trump run third parti not give support reason feel aggriev opportun blown gopdeb,0,0.6705,0.16475,0.16475
rt mention_ democrat wrong grow economi creat job url_ gopdeb,1,0.0,1.0,0.0
rt mention_ mention_ debat moder unprofession handl debat act like mention_ mention_ gou_,0,0.619,0.1905,0.1905
gopdeb yaskween url_,1,0.0,1.0,0.0
rt mention_ gopdeb start get seriou scottwalk realdonaldtrump jebbush marcorubio bencarson socialmedia retweet,2,0.14945000000000003,0.14945000000000003,0.7011
trump co drew nba final type viewership gopdeb murica win,1,0.1573,0.6854,0.1573
rt mention_ .mention_ post video arriv gopdeb url_,2,0.0,0.0,1.0
rt mention_ get warrant mention_ gopdeb standwithrand,2,0.14515,0.14515,0.7097
rt mention_ attend mention_ mention_ announc assur mention illeg immigr prioritu_,1,0.16749999999999998,0.665,0.16749999999999998
rt mention_ get lot mention_ hatemail tonight _u gopdeb,0,0.6667,0.16665000000000002,0.16665000000000002
rt mention_ mention_ mention_ payasoorpresid need trend gopdeb _ua_u_,2,0.17709999999999998,0.17709999999999998,0.6458
rt mention_ phew tune gopdeb time url_,2,0.1739,0.1739,0.6522
rt mention_ mention_ mention_ seem want cult person rate substanc mention_ debat gopdeb mention_,0,0.6552,0.1724,0.1724
rt mention_ no tran right ... no educ reform ... no minimum wage reform ... no polic brutal ... no healthcar reform ... war isisu_,0,1.0,0.0,0.0
rt mention_ john kasichua standout perform gopdeb url_ url_ kasich4u experienceu_,1,0.0,1.0,0.0
gopdeb cruz trump trump url_,2,0.15739999999999998,0.15739999999999998,0.6852
purport christian love thi neighbor yet verbal eviscer oppon gopdeb,0,1.0,0.0,0.0
rt mention_ lol cours rt mention_ think mention_ won gopdeb tcot,0,1.0,0.0,0.0
rt mention_ lmao countri fuck doom gopdeb candid evil hope get work barn instead ofu_,0,1.0,0.0,0.0
not think singl candid distinguish last night think trump expect ... gopdeb,0,1.0,0.0,0.0
rt mention_ shock photo taken sewer ohio gopdeb last night url_,0,0.6536,0.17320000000000002,0.17320000000000002
rt mention_ cruzcrew rt tune url_ gopdeb url_,2,0.17935,0.17935,0.6413
rt mention_ god hope field get smaller soon ... url_ gopdeb num4elect toomanytodraw url_,0,0.6591,0.17045,0.17045
mention_ gave intellig answer entitl last night got num2 right gopdeb,1,0.0,1.0,0.0
rt mention_ mention_ uiit utmost danger societi make religion parti polit disputes.u gopdeb,2,0.0,0.0,1.0
mention_ gopdeb preaavaraaiaac praeoveraeikt/ verb speak act evas way synonym evas beat around bush hedg,2,0.16665000000000002,0.16665000000000002,0.6667
rt mention_ .mention_ respons chines hack option would consid url_ gopdeb peru_,2,0.17614999999999997,0.17614999999999997,0.6477
rt mention_ cut wider shot would see mention_ mention_ charl manson gopdeb,0,0.6737,0.16315000000000002,0.16315000000000002
rt mention_ hillaryclinton call men fat pig dog slob disgust animalsua get back gopdeb url_,0,1.0,0.0,0.0
rt mention_ hear infrastructur let alon water infrastructur gopdeb tell us plan invest u_,0,0.6591,0.17045,0.17045
rt mention_ realli impress dr. carson senat rubio tonight gopdeb,1,0.0,1.0,0.0
rt mention_ rememb mention_ gave mention_ billay respect gopdeb candid sick mention_,0,1.0,0.0,0.0
rt mention_ gopdeb told real-tim sketch cleveland polit mention_ url_,2,0.0,0.0,1.0
mention_ point out gopdeb huge audienc poc readi learn learn mostli scari best tone deaf,0,0.6915,0.15425,0.15425
new idea gopdeb offer last night,2,0.1607,0.1607,0.6786
gopdeb think donald j. trump minut candid chang ... url_,2,0.1744,0.1744,0.6512
rt mention_ best close statement mention_ gopdeb,1,0.0,1.0,0.0
rt mention_ photo end chrischristi 's presidenti hope gopdeb bat nea njea edchat url_,0,0.664,0.16799999999999998,0.16799999999999998
rt mention_ debat anyon realli care mention_ wedontfactcheck mention_ mention_ gopdeb url_,0,0.6677,0.16615000000000002,0.16615000000000002
think came surpris bobbi jindal jv squad open act gopdeb,2,0.18130000000000002,0.18130000000000002,0.6374
mention_ gopdeb live tweet feed fire,2,0.0,0.0,1.0
rt mention_ .mention_ clearli know babi insid motherua womb person moment conception.u gopdu_,2,0.0,0.0,1.0
rt mention_ like atlant citi love america gopdeb,2,0.18180000000000002,0.18180000000000002,0.6364
trump got trump mention_ ... whine like mama boy call bimbo gopdeb keepitupmegyn,0,1.0,0.0,0.0
world chang fast gopdeb,0,0.6807,0.15965000000000001,0.15965000000000001
.mention_ retweet twitter user call mention_ bimbo unbecom gopdeb url_,0,1.0,0.0,0.0
rt mention_ hey gopdeb infastructur crumbl commun protect futur url_,0,1.0,0.0,0.0
wish cgi gopdeb candid call out trump not help american url_,0,0.6957,0.15215,0.15215
rt mention_ chrischristi blast sanctuari citi find four nose nj gopdeb fail foxnew url_,0,1.0,0.0,0.0
exactli gopdeb url_,0,0.6371,0.18145,0.18145
not follow mention_ last night gopdeb significantli less awesom,0,0.7,0.15000000000000002,0.15000000000000002
rt mention_ megan call women fat pig etc gop audienc ha ha ha wtf wrong peopl gopdeb,0,1.0,0.0,0.0
new post url_ mention_ shine gopdeb trump bush carson fiorina foxnew,1,0.1609,0.6782,0.1609
thoroughli disgust abysm perform demonstr last night foxnew owe candid apolog gopdeb,0,1.0,0.0,0.0
huckabe 'the militari not social experi url_ agre gopdeb,1,0.0,1.0,0.0
rt mention_ articl call mention_ perform gopdeb 'fantast url_ kasich4u kasichnum4,1,0.19324999999999998,0.6135,0.19324999999999998
rt mention_ mention_ bimbo mention_ say not super easi time answer question u_,0,0.6531,0.17345,0.17345
cuban rpt like rubio gopdeb easi 4him 2say tri livin w/him florida c much u like politicalnightmar,0,0.6322,0.1839,0.1839
rt mention_ uisen cruz ear look like larg oyster pleas explain.u gopdeb,0,1.0,0.0,0.0
rt mention_ republican parti wake huge hangov split headach no idea bed donald trump u_,0,1.0,0.0,0.0
wander away gopdeb coverag last night shout out even not,0,1.0,0.0,0.0
think won gopdeb last night,2,0.0,0.0,1.0
holi crap url_ ladi sharp get mention_ watch out boy gopdeb,1,0.17525000000000002,0.6495,0.17525000000000002
gopdeb breakdown url_ fox news part war info duti steal intellectu properti,2,0.15510000000000002,0.15510000000000002,0.6898
learn gopdeb mention_ sexist pig w/ mo shock valu ignorant-wow debat drunkenki dumb,0,1.0,0.0,0.0
rt mention_ abort murder cop keep abus system murder black peopl wan na quiet u_,0,0.647,0.1765,0.1765
best answer yesterday substanc style came mention_ bar none gopdeb outnumb,1,0.15515,0.6897,0.15515
lol cours rt mention_ think mention_ won gopdeb tcot,0,0.6742,0.1629,0.1629
rt mention_ first debat ... hand mention_ pick presid gopdeb url_,1,0.0,1.0,0.0
pouti face donald bulli around gop debat rich loud want get away gopdeb,0,1.0,0.0,0.0
rt mention_ fox gopdeb drew num2 million viewer no democrat primari debat ever attract anyth like ... -- rush,1,0.1805,0.639,0.1805
mt mention_ accord mention_ most-retweet candid tweet gopdeb came mention_ url_,2,0.15794999999999998,0.15794999999999998,0.6841
not address either gopdeb believersneverdi url_,0,1.0,0.0,0.0
rt mention_ trump famili prior get off plane cleveland ohio gopdeb makeamericagreatagain trumpnum4_uanum2_uau url_,2,0.1629,0.1629,0.6742
rt mention_ oh lord megynkelli go debbiewassermanschultz gopdeb show. babykil support careu_,0,0.6947,0.15265,0.15265
mention_ see miss point know comprehens problem type url_ mention_ gopdeb,0,1.0,0.0,0.0
dorp gopdeb url_,2,0.1758,0.1758,0.6484
best person gop not even 9pm gopdeb gop stupid enough leav carli fiorina out next prime time debat,0,0.6949,0.15255000000000002,0.15255000000000002
mention_ bias paid off assassin mention_ gopdeb kellyfail,0,1.0,0.0,0.0
rt mention_ ignor gopdeb comment gay marriag like url_,0,0.6702,0.1649,0.1649
mention_ mention_ gopdeb love quot true url_,1,0.0,1.0,0.0
num2 unit state home tv set tune gopdeb wow url_,1,0.0,1.0,0.0
mention_ trump expos fact everi candid noth puppet wealthi benefactor gopdeb,1,0.17525000000000002,0.6495,0.17525000000000002
mention_ fox tri hard torpedo trump open question que abt remark abt women gopdeb see also rove 's wsj piec,0,0.6546,0.17270000000000002,0.17270000000000002
okay mention_ listen amaz last night girlpow gopdeb,1,0.18335,0.6333,0.18335
.mention_ mention_ mike huckabe star luntz focu group show spoke feedback soar gopdeb,1,0.17045,0.6591,0.17045
kasich tweet respons question gay marriag gopdeb foxnew url_,2,0.17554999999999998,0.17554999999999998,0.6489
rt mention_ hope come back replac megyn kelli ferrel dress alex trebek gopdeb,2,0.1613,0.1613,0.6774
tv interview va gopdeb focu group not worri comment nervou hair url_,2,0.16665000000000002,0.16665000000000002,0.6667
rt mention_ million american lost insur obamacar not congress not claw away benefit imwu_,0,0.6908,0.15460000000000002,0.15460000000000002
rt mention_ militari kill peopl ... huckabe pro-lif gopdeb url_,0,0.6897,0.15515,0.15515
rt mention_ part tri prove biggest misogynist gopdeb,0,1.0,0.0,0.0
rt mention_ gov mention_ check out harley 's outsid slyman 's cleveland gopdeb url_,2,0.0,0.0,1.0
re-watch highlight last night 's gopdeb _ureal make cring say lol _u,0,1.0,0.0,0.0
.mention_ best part rush 's open -- report backlash against mention_ forgotten audienc gopdeb,0,0.6961,0.15194999999999997,0.15194999999999997
dead -- gopdeb trump roxburi url_,0,0.6304,0.18480000000000002,0.18480000000000002
rt mention_ trump show not belong gop favor better rate brought out person idea candidatu_,1,0.16704999999999998,0.6659,0.16704999999999998
rt mention_ donald trump say everyon stupid ben carson say everyon uninform use idiot ... not worthi u_,0,1.0,0.0,0.0
forgot chrischristi run saw gopdeb ... forgotten,0,0.6517,0.17415000000000003,0.17415000000000003
favorit quot gopdeb point mention_ need make url_,1,0.0,1.0,0.0
rt benwikl senschum throw hat gopdeb ring come out gop side irau_ url_,0,0.6364,0.18180000000000002,0.18180000000000002
rt mention_ wish someon would ask ben carson think black live matter guarante would answer live matter gu_,0,0.6596,0.17020000000000002,0.17020000000000002
rt mention_ show wrong need fix foxnew mention_ mention_ gopdeb url_,0,1.0,0.0,0.0
rt mention_ marco rubio jihadi 'we look find kill url_ tcot isi gopdeb,2,0.0,0.0,1.0
rt mention_ wow person 's twitter commentari complet chang view outlook gopdeb support u_,2,0.16485,0.16485,0.6703
rt mention_ wow ignor warmong blatant transphobia sentenc impress mr. huckabe gopdeb,0,1.0,0.0,0.0
rt mention_ pleas rais hand bill clinton ask run presid gopdeb trump url_,2,0.15935,0.15935,0.6813
omg trump rais hand audienc goe crazi gopdeb,1,0.16654999999999998,0.6669,0.16654999999999998
pftcomment deep dive surviv noth flesh wound grammar gopdeb url_ via mention_,0,1.0,0.0,0.0
rt mention_ num disturb megyn kelli moment race url_ topprog gopdeb,0,0.6437,0.17814999999999998,0.17814999999999998
rt mention_ here photo puppi eat shoe take mind off mike huckabe talk woman vagina gopdeb url_,0,1.0,0.0,0.0
rt mention_ ir intrus invas unaccount out-of-control must abolish once-and-for-al gopdeb hu_,1,0.19445,0.6111,0.19445
rt mention_ cnn report dana bash camera balanc head interview john kasich mention_ gopdeb url_,2,0.0,0.0,1.0
rt mention_ trump chang parti num time love ego not america gopdeb tcot pjnet ycot rednationris ccot teaparti url_,0,1.0,0.0,0.0
gopdeb last night joke still not wrap head around circu,0,1.0,0.0,0.0
mention_ real illeg alien gopdeb farrakhan immigr mexican bor ... url_ via mention_,0,0.6701,0.16494999999999999,0.16494999999999999
rt mention_ gopdeb top go mention_ go foxnew mention_ keep ben air url_,1,0.0,1.0,0.0
rt mention_ not hear tonight uo idea support middl class women student lgbt american omgop gopdeb,0,1.0,0.0,0.0
rt mention_ gopdeb megynkelli promis would call mention_ lot ... guess embellish oneu_,0,1.0,0.0,0.0
mention_ gain num2 num3 follow num hour simpli live tweet gopdeb hmmnumh must someth say berni,0,0.6632,0.1684,0.1684
rt mention_ .mention_ gopdeb winner mention_ mention_ mention_ mention_ kellyfil,2,0.17220000000000002,0.17220000000000002,0.6556
rt mention_ big problem countri polit correct trump gopdeb disrespect megankelli,0,1.0,0.0,0.0
rt mention_ washington done enough lie steal uo protect social secur medicar url_ gopu_,1,0.17045,0.6591,0.17045
republican win last night 's gopdeb not singl one offer valu criterion round ldjoke,0,1.0,0.0,0.0
rt mention_ oh no not jeb blame obama brother iraq gopdeb libcrib unitebiu,0,1.0,0.0,0.0
watch gopdeb last night unlik feel like complet joke trump stage serious,0,1.0,0.0,0.0
.mention_ drink rule chang next gopdeb drink everi time hear follow num2 amnesti num2 radic islam,0,0.6482,0.1759,0.1759
facebook owner instagram partner w/ fox host gopdeb silenc critic candid url_,0,0.6471,0.17645,0.17645
mention_ live tweet gopdeb help go littl easier much insan,0,1.0,0.0,0.0
join 1pet mention_ live video q gopdeb lot discuss url_ url_,2,0.17170000000000002,0.17170000000000002,0.6566
rt mention_ think megyn kellli won debat _ua_ua_ua gopdeb,0,0.6383,0.18085,0.18085
rt mention_ gopdeb megankelli grow dish out not take mention_,0,0.6559,0.17204999999999998,0.17204999999999998
rt mention_ uithi gener countri world come immigr u say rubio ye thatua problem gopdeb,0,1.0,0.0,0.0
outcom gopdeb trump domin boor replac one old guy suit monkey next time,0,0.6742,0.1629,0.1629
break news mention_ buy foxnew sourc say would hilari trump gopdeb,0,0.6897,0.15515,0.15515
rt mention_ hard hear candid gopdeb talk send troop war no mention care fou_,0,1.0,0.0,0.0
rt mention_ wildfir drought not stop partisan divid mention_ challeng gopdeb askonclim url_,2,0.17035,0.17035,0.6593
rt mention_ protect ss medicar kill anyth pose threat promis made senior gopdeb url_,1,0.16665000000000002,0.6667,0.16665000000000002
rt mention_ nra built massiv databas gun owner oppos nation gun registri url_ gopdeb gunsenu_,0,0.6793,0.16035,0.16035
put togeth correspond video mention_ mention_ gopdeb idea,2,0.0,0.0,1.0
rt mention_ mikehuckabe drop mixtap call kill peopl break thing featur mention_ titl track gopdeb,0,1.0,0.0,0.0
rt mention_ shade gopdeb url_,0,0.6734,0.1633,0.1633
rt mention_ also candid wear shock collar mention mention_ mention_ shock somebodi put charg u_,0,1.0,0.0,0.0
watch record gopdeb forget realiti tv primetim comedi gold polit,0,0.6729,0.16354999999999997,0.16354999999999997
rt kahliaandjak url_ america australia gopdeb truthbomb _uai _u__ goodnight url_,2,0.18785000000000002,0.18785000000000002,0.6243
rt mention_ gopdeb word cloud via mention_ url_,2,0.18480000000000002,0.18480000000000002,0.6304
sorri cjreform not topic gopdeb seem like congress need nudg pass sentenc reform,2,0.14534999999999998,0.14534999999999998,0.7093
uimention_ fact check marco rubio say amazon largest retail itua not gopdeb url_ mouth wth leg,0,0.6742,0.1629,0.1629
.mention_ bad night ask mention_ import question stop isi gopdeb url_,0,1.0,0.0,0.0
gopdeb worst jerri springer episod seen year,0,0.6859999999999999,0.15700000000000003,0.15700000000000003
rt dubinpet url_ rt paralegalgeorg illinoi social media law gopdeb prayer ou_ url_,2,0.0,0.0,1.0
chair dnc not know fn differ democrat socialist trump call someon fat pig gopdeb,0,0.6602,0.1699,0.1699
rt mention_ gopdeb mention_ present fals mention_ choic bet war appeas regimechang analys url_,0,1.0,0.0,0.0
rt mention_ wohoo america 's youth right idea not cha think studentsforrubio gopdeb mention_ url_,1,0.16565000000000002,0.6687,0.16565000000000002
rt mention_ btw correct respons last night 's gopdeb would faith person matter unrel aptitud u_,0,0.6865,0.15675,0.15675
rt mention_ militari 's favorit song break stuff limp bizkit mention_ gopdeb,0,0.6595,0.17025,0.17025
rt mention_ miss gopdeb commerci break mention_ invit cruz girl chat url_,2,0.0,0.0,1.0
rt mention_ .mention_ complet control gopdeb stage tonight mention_ mention_ kellyfail trumpnum4 _uanum2_uau url_,1,0.0,1.0,0.0
best way denigr roger ail whorehous network refer fox news distinct real news gopdeb,0,1.0,0.0,0.0
